"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-23","0.00","74","91","62"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-24","0.06","72","91","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-25","0.00","74","89","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-26","0.00","73","90","62"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-27","0.00","74","92","62"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-28","0.22","73","91","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-29","0.00","73",,
"MXM00076762","CHILPANCINGO RO., MX","2015-03-30","0.00","73","93","60"
"MXM00076762","CHILPANCINGO RO., MX","2015-03-31","0.00","75",,
"MXM00076762","CHILPANCINGO RO., MX","2015-04-01","0.00","74","93","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-02","0.00","75","91","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-03","0.00","78",,
"MXM00076762","CHILPANCINGO RO., MX","2015-04-04","0.00","76",,
"MXM00076762","CHILPANCINGO RO., MX","2015-04-05","0.00","78","92","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-06","0.00","75","93","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-07","0.00","76","91","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-08","0.00","77","92","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-09","0.00","76","93","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-10","0.00","76","93","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-11","0.00","76","91","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-12","0.00","77","90","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-13","0.00","74","89","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-14","0.00","78","92","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-15","0.00","78","93","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-16","0.00","80","91","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-17","0.00","76","92","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-18","0.00","77","92","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-20","0.00","74","91","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-21","0.00","76","93","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-22","0.00","79","93","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-23","0.00","79","96","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-24","0.00","80","96","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-25","0.00","79","95","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-26","0.00","78","95","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-27","0.00","76","94","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-28","0.00","76","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-29","0.00","75","92","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-04-30","0.00","76","89","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-01","0.00","78","90","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-02","0.00","74","90","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-03","0.00","75",,
"MXM00076762","CHILPANCINGO RO., MX","2015-05-04","0.00","77","96","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-05","0.00","76","90","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-06","0.00","76","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-07","0.00","79","92","67"
