"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076647","VALLADOLID YUC., MX","2015-03-21","0.00","81","95","68"
"MXM00076647","VALLADOLID YUC., MX","2015-03-22","0.00","81",,
"MXM00076647","VALLADOLID YUC., MX","2015-03-23","0.00","81","98","68"
"MXM00076647","VALLADOLID YUC., MX","2015-03-24","0.01","86","98","71"
"MXM00076647","VALLADOLID YUC., MX","2015-03-25","0.00","83","99","71"
"MXM00076647","VALLADOLID YUC., MX","2015-03-26","0.00","81","96","71"
"MXM00076647","VALLADOLID YUC., MX","2015-03-27","0.00","81","97","70"
"MXM00076647","VALLADOLID YUC., MX","2015-03-28","0.00","80","99","69"
"MXM00076647","VALLADOLID YUC., MX","2015-03-29","0.00","76","90","66"
"MXM00076647","VALLADOLID YUC., MX","2015-03-30","0.00","77","91","66"
"MXM00076647","VALLADOLID YUC., MX","2015-03-31","0.57","78","95","64"
"MXM00076647","VALLADOLID YUC., MX","2015-04-01","0.00","77","95","63"
"MXM00076647","VALLADOLID YUC., MX","2015-04-02","0.00","78","94","63"
"MXM00076647","VALLADOLID YUC., MX","2015-04-03","0.00","80","94","68"
"MXM00076647","VALLADOLID YUC., MX","2015-04-04","0.00","81","98","68"
"MXM00076647","VALLADOLID YUC., MX","2015-04-05","0.00","83","98","68"
"MXM00076647","VALLADOLID YUC., MX","2015-04-06","0.00","82","96","68"
"MXM00076647","VALLADOLID YUC., MX","2015-04-07","0.00","82","96","69"
"MXM00076647","VALLADOLID YUC., MX","2015-04-08","0.00","82","98","68"
"MXM00076647","VALLADOLID YUC., MX","2015-04-09","0.00","83","96","70"
"MXM00076647","VALLADOLID YUC., MX","2015-04-10","0.00","84","98","70"
"MXM00076647","VALLADOLID YUC., MX","2015-04-11","0.00","83","99","71"
"MXM00076647","VALLADOLID YUC., MX","2015-04-12","0.00","85","100","72"
"MXM00076647","VALLADOLID YUC., MX","2015-04-13","0.00","83","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-04-14","0.00","84","97","73"
"MXM00076647","VALLADOLID YUC., MX","2015-04-15","0.00","84","99","73"
"MXM00076647","VALLADOLID YUC., MX","2015-04-16","0.00","84","99","72"
"MXM00076647","VALLADOLID YUC., MX","2015-04-17","0.00","85","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-04-18","0.00","83","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-04-19","0.00","87","99","73"
"MXM00076647","VALLADOLID YUC., MX","2015-04-20","0.00","83",,
"MXM00076647","VALLADOLID YUC., MX","2015-04-21","0.00","86","101","74"
"MXM00076647","VALLADOLID YUC., MX","2015-04-22","0.00","85","99","75"
"MXM00076647","VALLADOLID YUC., MX","2015-04-23","0.00","85","100","73"
"MXM00076647","VALLADOLID YUC., MX","2015-04-24","0.00","87","101","73"
"MXM00076647","VALLADOLID YUC., MX","2015-04-25","0.00","86","103","74"
"MXM00076647","VALLADOLID YUC., MX","2015-04-26","0.00","88","104","74"
"MXM00076647","VALLADOLID YUC., MX","2015-04-27","0.00","86","105","74"
"MXM00076647","VALLADOLID YUC., MX","2015-04-28","0.00","88",,
"MXM00076647","VALLADOLID YUC., MX","2015-04-29","3.68","79",,
"MXM00076647","VALLADOLID YUC., MX","2015-04-30","0.00","76","93","71"
"MXM00076647","VALLADOLID YUC., MX","2015-05-01","0.06","77",,
"MXM00076647","VALLADOLID YUC., MX","2015-05-02","0.00","80","93","68"
"MXM00076647","VALLADOLID YUC., MX","2015-05-03","0.00","80",,
"MXM00076647","VALLADOLID YUC., MX","2015-05-04","0.08","81","97","67"
"MXM00076647","VALLADOLID YUC., MX","2015-05-05","0.00","80","98","69"
"MXM00076647","VALLADOLID YUC., MX","2015-05-06","0.00","83","100","70"
"MXM00076647","VALLADOLID YUC., MX","2015-05-07","0.00","84","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-05-08","0.00","84","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-09","0.00","84","99","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-10","0.00","84","97","75"
"MXM00076647","VALLADOLID YUC., MX","2015-05-11","0.00","87","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-12","0.00","85","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-13","0.00","85","99","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-14","0.12","82","101","72"
"MXM00076647","VALLADOLID YUC., MX","2015-05-15","0.02","84","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-16","0.00","85","99","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-17","0.00","85","99","74"
"MXM00076647","VALLADOLID YUC., MX","2015-05-18","0.00","87","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-05-19","0.00","85","100","74"
"MXM00076647","VALLADOLID YUC., MX","2015-05-20","0.00","84","100","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-21","0.00","85","100","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-22","0.00","86","101","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-23","0.00","85","101","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-24","0.00","85","100","74"
"MXM00076647","VALLADOLID YUC., MX","2015-05-25","0.00","86","100","76"
"MXM00076647","VALLADOLID YUC., MX","2015-05-26","0.00","86","100","76"
"MXM00076647","VALLADOLID YUC., MX","2015-05-27","0.00","85","100","76"
"MXM00076647","VALLADOLID YUC., MX","2015-05-28","0.00","85","100","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-29","0.00","85","101","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-30","0.00","85","102","73"
"MXM00076647","VALLADOLID YUC., MX","2015-05-31","0.00","85","101","73"
"MXM00076647","VALLADOLID YUC., MX","2015-06-01","0.00","79",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-02","0.30","77",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-03","0.00","80","94","69"
"MXM00076647","VALLADOLID YUC., MX","2015-06-04","0.00","83","96","69"
"MXM00076647","VALLADOLID YUC., MX","2015-06-05","0.00","84","99","71"
"MXM00076647","VALLADOLID YUC., MX","2015-06-06","0.00","86",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-07","0.41","83","104","73"
"MXM00076647","VALLADOLID YUC., MX","2015-06-08","0.00","82","100","74"
"MXM00076647","VALLADOLID YUC., MX","2015-06-09","0.09","84","101","74"
"MXM00076647","VALLADOLID YUC., MX","2015-06-10","0.00","83","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-06-11","0.03","78","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-06-12","0.39","82","91","74"
"MXM00076647","VALLADOLID YUC., MX","2015-06-13","0.15","76","92","74"
"MXM00076647","VALLADOLID YUC., MX","2015-06-14","1.10","78",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-15","1.75","80","90","74"
"MXM00076647","VALLADOLID YUC., MX","2015-06-16","0.00","83",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-17","0.00","85","92","76"
"MXM00076647","VALLADOLID YUC., MX","2015-06-18","0.00","85","94","75"
"MXM00076647","VALLADOLID YUC., MX","2015-06-19",,"85",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-20","0.00","86",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-21","0.00","85","97","77"
"MXM00076647","VALLADOLID YUC., MX","2015-06-22","0.57","81","94","75"
"MXM00076647","VALLADOLID YUC., MX","2015-06-23","0.00","81","96","75"
"MXM00076647","VALLADOLID YUC., MX","2015-06-24","0.06","81",,
"MXM00076647","VALLADOLID YUC., MX","2015-06-25","0.00","83","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-06-26",,"80","95","76"
"MXM00076647","VALLADOLID YUC., MX","2015-06-27","0.72","81","94","75"
"MXM00076647","VALLADOLID YUC., MX","2015-06-28","0.00","85","96","76"
"MXM00076647","VALLADOLID YUC., MX","2015-06-29","0.00","81","96","74"
"MXM00076647","VALLADOLID YUC., MX","2015-06-30","0.00","85","94","76"
"MXM00076647","VALLADOLID YUC., MX","2015-07-01","0.00","85","96","76"
"MXM00076647","VALLADOLID YUC., MX","2015-07-02","0.00","83","96","76"
"MXM00076647","VALLADOLID YUC., MX","2015-07-03","0.00","82","94","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-04","0.00","86",,
"MXM00076647","VALLADOLID YUC., MX","2015-07-05","0.00","87","98","76"
"MXM00076647","VALLADOLID YUC., MX","2015-07-06","0.00","86","99","76"
"MXM00076647","VALLADOLID YUC., MX","2015-07-07","0.00","84","99","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-08","0.00","87","99","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-09","0.00","85",,
"MXM00076647","VALLADOLID YUC., MX","2015-07-10","0.00","83","99","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-11",,"79","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-12","0.18","80",,
"MXM00076647","VALLADOLID YUC., MX","2015-07-13","0.31","80","96","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-14","0.00","80","97","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-15",,"83","94","74"
"MXM00076647","VALLADOLID YUC., MX","2015-07-16","0.00","84","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-07-17","0.00","83","98","74"
"MXM00076647","VALLADOLID YUC., MX","2015-07-18","0.70","78","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-19","0.41","78","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-20","0.13","80","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-21","0.00","80","97","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-22","0.00","83","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-23","0.00","85","97","73"
"MXM00076647","VALLADOLID YUC., MX","2015-07-24","0.00","86","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-25","0.00","86","100","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-26","0.00","85","101","74"
"MXM00076647","VALLADOLID YUC., MX","2015-07-27","0.01","83","101","74"
"MXM00076647","VALLADOLID YUC., MX","2015-07-28","0.00","83","101","75"
"MXM00076647","VALLADOLID YUC., MX","2015-07-29","0.14","83",,
"MXM00076647","VALLADOLID YUC., MX","2015-07-30","0.00","83","99","72"
"MXM00076647","VALLADOLID YUC., MX","2015-07-31","0.86","80","98","69"
"MXM00076647","VALLADOLID YUC., MX","2015-08-01","0.00","85","99","69"
"MXM00076647","VALLADOLID YUC., MX","2015-08-02","0.00","83","100","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-03","0.00","82","100","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-04","0.00","85",,
"MXM00076647","VALLADOLID YUC., MX","2015-08-05","0.00","82","100","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-06","2.26","80","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-08-07","1.26","82","99","72"
"MXM00076647","VALLADOLID YUC., MX","2015-08-08","0.02","84","97","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-09","0.00","82","98","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-10","0.03","80","97","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-11","1.25","77","95","70"
"MXM00076647","VALLADOLID YUC., MX","2015-08-12","0.61","78","95","70"
"MXM00076647","VALLADOLID YUC., MX","2015-08-13","0.38","83",,
"MXM00076647","VALLADOLID YUC., MX","2015-08-14","0.00","83","95","72"
"MXM00076647","VALLADOLID YUC., MX","2015-08-15","0.00","80","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-16","0.32","84","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-17","0.00","83","98","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-18","0.00","85","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-08-19","0.03","85","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-08-20","0.00","86","98","76"
"MXM00076647","VALLADOLID YUC., MX","2015-08-21","0.00","84","99","76"
"MXM00076647","VALLADOLID YUC., MX","2015-08-22","0.50","82",,
"MXM00076647","VALLADOLID YUC., MX","2015-08-23","0.66","83","98","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-24","0.00","83","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-08-25","1.99","80","96","75"
"MXM00076647","VALLADOLID YUC., MX","2015-08-26","0.10","81","95","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-27","0.00","82","97","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-28","0.00","81","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-08-29","0.54","80","94","74"
"MXM00076647","VALLADOLID YUC., MX","2015-08-30","0.00","83","94","76"
"MXM00076647","VALLADOLID YUC., MX","2015-08-31",,"81","96","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-01","0.00","80","93","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-02","0.74","82",,
"MXM00076647","VALLADOLID YUC., MX","2015-09-03","0.00","87",,
"MXM00076647","VALLADOLID YUC., MX","2015-09-04","0.00","83","97","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-05","0.41","82","96","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-06","0.17","83",,
"MXM00076647","VALLADOLID YUC., MX","2015-09-07","0.48","81","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-09-08","0.02","85","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-09-09","0.00","82","96","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-10","0.09","83","96","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-11","0.99","83","96","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-12","0.00","83","97","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-13","0.00","80",,
"MXM00076647","VALLADOLID YUC., MX","2015-09-14","0.42","83","96","76"
"MXM00076647","VALLADOLID YUC., MX","2015-09-15","0.02","83","97","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-16","0.00","83","95","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-17","0.03","84","99","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-18","0.00","85","97","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-19","0.16","82","98","72"
"MXM00076647","VALLADOLID YUC., MX","2015-09-20","0.30","81","96","72"
"MXM00076647","VALLADOLID YUC., MX","2015-09-21","0.00","81","96","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-22","0.01","80","97","73"
"MXM00076647","VALLADOLID YUC., MX","2015-09-23","0.01","81","94","73"
"MXM00076647","VALLADOLID YUC., MX","2015-09-24","0.00","80","94","73"
"MXM00076647","VALLADOLID YUC., MX","2015-09-25","1.16","78","97","71"
"MXM00076647","VALLADOLID YUC., MX","2015-09-26","0.27","77","92","71"
"MXM00076647","VALLADOLID YUC., MX","2015-09-27","0.06","80",,
"MXM00076647","VALLADOLID YUC., MX","2015-09-28","0.05","83","94","74"
"MXM00076647","VALLADOLID YUC., MX","2015-09-29","0.00","83","96","75"
"MXM00076647","VALLADOLID YUC., MX","2015-09-30","2.17","81","95","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-01","0.02","82","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-02","0.04","81","94","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-03","0.06","79","90","72"
"MXM00076647","VALLADOLID YUC., MX","2015-10-04","0.00","77","91","64"
"MXM00076647","VALLADOLID YUC., MX","2015-10-05","0.00","78","92","64"
"MXM00076647","VALLADOLID YUC., MX","2015-10-06","0.00","79","92","65"
"MXM00076647","VALLADOLID YUC., MX","2015-10-07","0.00","81","94","68"
"MXM00076647","VALLADOLID YUC., MX","2015-10-08","0.00","82","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-10-09","0.00","83",,
"MXM00076647","VALLADOLID YUC., MX","2015-10-10","0.00","85",,
"MXM00076647","VALLADOLID YUC., MX","2015-10-11","0.00","83","98","75"
"MXM00076647","VALLADOLID YUC., MX","2015-10-12","0.03","82","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-13",,"83","95","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-14","0.00","81","96","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-15","0.04","78","95","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-16","0.17","77","89","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-17","0.03","76","87","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-18","0.22","77","83","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-19","0.03","77","85","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-20","1.06","78","85","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-21","0.06","81","92","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-22","0.52","80","92","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-23","0.02","80","91","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-24","0.00","80","92","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-25","0.38","81","91","75"
"MXM00076647","VALLADOLID YUC., MX","2015-10-26","0.00","82",,
"MXM00076647","VALLADOLID YUC., MX","2015-10-27","0.21","81","94","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-28","0.00","81","93","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-29","0.00","83","94","73"
"MXM00076647","VALLADOLID YUC., MX","2015-10-30","0.00","83","94","74"
"MXM00076647","VALLADOLID YUC., MX","2015-10-31","0.00","84","94","74"
"MXM00076647","VALLADOLID YUC., MX","2015-11-01","0.00","83","93","76"
"MXM00076647","VALLADOLID YUC., MX","2015-11-02","0.00","83","94","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-03","0.00","83","95","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-04","0.47","79","95","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-05","0.78","76","91","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-06","0.00","77","84","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-07","0.86","77","89","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-08","0.30","80","93","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-09","1.28","80","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-10","0.00","81","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-11","0.19","80","92","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-12","0.21","80","92","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-13","0.52","78","92","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-14","1.32","77","90","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-15","0.95","76","89","71"
"MXM00076647","VALLADOLID YUC., MX","2015-11-16","0.00","77",,
"MXM00076647","VALLADOLID YUC., MX","2015-11-17","0.01","79","90","70"
"MXM00076647","VALLADOLID YUC., MX","2015-11-18","0.00","81","91","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-19","0.00","81","91","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-20","0.09","82","91","73"
"MXM00076647","VALLADOLID YUC., MX","2015-11-21","0.00","82","92","71"
"MXM00076647","VALLADOLID YUC., MX","2015-11-22","0.00","80","92","71"
"MXM00076647","VALLADOLID YUC., MX","2015-11-23","0.01","77","94","72"
"MXM00076647","VALLADOLID YUC., MX","2015-11-24","0.00","77","84","70"
"MXM00076647","VALLADOLID YUC., MX","2015-11-25","0.11","76","87","70"
"MXM00076647","VALLADOLID YUC., MX","2015-11-26","0.79","79",,
"MXM00076647","VALLADOLID YUC., MX","2015-11-27","0.02","77","88","69"
"MXM00076647","VALLADOLID YUC., MX","2015-11-28","0.00","76","90","68"
"MXM00076647","VALLADOLID YUC., MX","2015-11-29","0.00","76","88","68"
"MXM00076647","VALLADOLID YUC., MX","2015-11-30","0.00","74","87","65"
"MXM00076647","VALLADOLID YUC., MX","2015-12-01","0.00","77",,
"MXM00076647","VALLADOLID YUC., MX","2015-12-02","0.04","79","90","68"
"MXM00076647","VALLADOLID YUC., MX","2015-12-03","0.00","78","90","69"
"MXM00076647","VALLADOLID YUC., MX","2015-12-04","0.00","76","88","71"
"MXM00076647","VALLADOLID YUC., MX","2015-12-05","0.00","76","85","70"
"MXM00076647","VALLADOLID YUC., MX","2015-12-06",,"80","89","74"
"MXM00076647","VALLADOLID YUC., MX","2015-12-07",,"76","91","71"
"MXM00076647","VALLADOLID YUC., MX","2015-12-08","0.02","77","85","71"
"MXM00076647","VALLADOLID YUC., MX","2015-12-09","0.00","74",,
"MXM00076647","VALLADOLID YUC., MX","2015-12-10","0.00","72","89","65"
"MXM00076647","VALLADOLID YUC., MX","2015-12-11","0.00","70",,
"MXM00076647","VALLADOLID YUC., MX","2015-12-16","0.00","77","91","73"
"MXM00076647","VALLADOLID YUC., MX","2015-12-18","0.00","78","90","70"
"MXM00076647","VALLADOLID YUC., MX","2015-12-24","0.00","76","89","73"
"MXM00076647","VALLADOLID YUC., MX","2015-12-25","0.00","78","90","73"
"MXM00076647","VALLADOLID YUC., MX","2015-12-26","0.00","78","90","73"
"MXM00076647","VALLADOLID YUC., MX","2015-12-27","0.00","81","90","72"
