"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MX000076393","MONTERREY CITY, MX","2015-11-15","0.27","62","65","57"
"MX000076393","MONTERREY CITY, MX","2015-11-16","0.24","69",,
"MX000076393","MONTERREY CITY, MX","2015-11-17","0.00","73",,
"MX000076393","MONTERREY CITY, MX","2015-11-18","0.00","66","80","57"
"MX000076393","MONTERREY CITY, MX","2015-11-19","0.00","65",,
"MX000076393","MONTERREY CITY, MX","2015-11-20","0.00","69","81","54"
"MX000076393","MONTERREY CITY, MX","2015-11-21",,"70",,
"MX000076393","MONTERREY CITY, MX","2015-11-22","0.00","57","75","50"
"MX000076393","MONTERREY CITY, MX","2015-11-23","0.00","56",,
"MX000076393","MONTERREY CITY, MX","2015-11-24",,"62",,
"MX000076393","MONTERREY CITY, MX","2015-11-25",,"67",,
"MX000076393","MONTERREY CITY, MX","2015-11-26",,"74",,
"MX000076393","MONTERREY CITY, MX","2015-11-27",,"73",,
"MX000076393","MONTERREY CITY, MX","2015-11-28","0.18","61","75","50"
"MX000076393","MONTERREY CITY, MX","2015-11-29","0.24","51",,
"MX000076393","MONTERREY CITY, MX","2015-11-30","0.00","55",,
"MX000076393","MONTERREY CITY, MX","2015-12-01","0.00","59",,
"MX000076393","MONTERREY CITY, MX","2015-12-02","0.00","59","66","55"
"MX000076393","MONTERREY CITY, MX","2015-12-03","0.00","59",,
"MX000076393","MONTERREY CITY, MX","2015-12-04","0.00","57","72","46"
"MX000076393","MONTERREY CITY, MX","2015-12-05","0.00","58","68","46"
"MX000076393","MONTERREY CITY, MX","2015-12-06","0.00","61","68","49"
"MX000076393","MONTERREY CITY, MX","2015-12-07","0.00","63",,
"MX000076393","MONTERREY CITY, MX","2015-12-08","0.00","64",,
"MX000076393","MONTERREY CITY, MX","2015-12-09","0.00","67","85","53"
"MX000076393","MONTERREY CITY, MX","2015-12-10","0.00","65","88","55"
"MX000076393","MONTERREY CITY, MX","2015-12-11","0.00","70","92","58"
"MX000076393","MONTERREY CITY, MX","2015-12-17",,"57","74","55"
"MX000076393","MONTERREY CITY, MX","2015-12-25","0.00","78","94","59"
