"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-24","16.3","29.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-25","0.0","30.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-26","0.0","31.5","41.0","21.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-27","0.0","29.9","39.2","22.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-28","0.0","31.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-29","0.0","31.7","38.5","24.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-04-30","0.0","29.8","39.0","23.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-01","0.0","30.1","37.5","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-02","0.0","31.7","38.0","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-03","0.0","24.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-04","0.0","22.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-05","0.0","27.0","34.2","16.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-06","0.0","27.8","36.8","14.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-07","0.0","27.0","37.4","14.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-08","0.0","29.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-09","0.0","28.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-10","0.0","29.4","36.2","22.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-11","0.0","30.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-12","0.0","30.1","37.2","24.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-13","0.0","25.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-14","0.0","30.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-15",,"30.5","34.6","22.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-16",,"29.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-17","0.0","31.9","40.2","21.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-18","0.0","27.3","40.4","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-19","85.1","30.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-20","0.0","29.2","38.4","22.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-21","0.0","31.0","34.8","22.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-22","0.0","33.0",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-23","0.8","31.4","39.0","24.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-24","0.0","30.7","38.5","24.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-25","0.0","30.4","36.4","26.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-26","0.0","29.8","36.6","26.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-27","0.0","32.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-29","0.0","30.7","35.6","24.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-30","0.0","30.2","36.5","24.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-05-31","0.0","30.0","37.3","24.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-01","68.1","27.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-02","17.3","29.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-04","0.0","29.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-05","5.1","26.1","37.0","21.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-06","7.6","28.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-07","0.0","30.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-08","0.0","29.8","38.5","20.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-09","11.4","28.3","37.4","21.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-10","2.0","30.3","36.4","24.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-11","0.3","29.7","35.9","24.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-12","0.0","31.0",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-13","0.0","30.1","37.0","24.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-14","0.0","30.0","38.0","22.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-15","0.0","31.3","38.0","22.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-16","0.0","31.1","37.3","24.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-17","38.1","31.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-18","0.0","31.4","38.9","24.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-19","0.0","29.2","37.4","24.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-20","33.0","25.8","37.0","24.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-21","49.8","26.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-22","4.3","29.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-23","0.0","30.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-24","0.0","29.4","36.6","21.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-25","0.0","28.8","37.0","24.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-26","0.5","27.8","33.5","24.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-27","12.7","27.9","34.1","22.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-28","0.3","27.3","36.0","21.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-29","0.0","31.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-06-30","0.0","31.1","39.7","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-01","0.0","31.2","39.1","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-02",,"30.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-03","0.0","28.7","36.5","26.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-04","0.0","30.0",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-05","0.0","30.6","37.4","24.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-06","0.0","31.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-07","0.0","31.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-08","0.0","31.4","38.3","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-09","0.0","31.9","38.6","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-10","0.0","30.4","38.4","23.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-11","0.0","28.9","38.0","24.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-12","0.0","30.3","36.1","23.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-13","0.0","31.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-14","0.0","32.1","39.7","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-15","0.0","31.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-16","0.0","32.4","39.2","21.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-17","0.0","30.1","38.7","21.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-18","0.0","30.3","39.0","23.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-19","0.0","29.8","38.0","22.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-20","0.3","30.9","37.5","24.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-21","11.9","29.0","37.7","23.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-22","10.2","28.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-23","0.0","30.8","37.0","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-24","0.0","31.2","39.0","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-25","0.0","31.1","38.3","22.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-26","0.0","31.8","39.4","23.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-27","0.0","32.6","38.6","23.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-30","0.0","31.3","38.5","23.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-07-31",,"29.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-01","0.0","29.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-02","0.0","30.4","40.3","23.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-03","0.0","32.6","39.8","22.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-04","0.0","33.4","41.3","22.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-05","0.0","32.1","40.6","24.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-06","4.1","29.9","37.8","24.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-07","1.5","30.8","36.3","24.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-08","0.0","31.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-09","0.0","32.6","39.6","24.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-10","0.0","33.1","41.0","24.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-11","0.0","33.3","41.5","25.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-12","0.0","33.4","41.6","24.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-13","0.0","33.3","40.5","24.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-14","0.0","32.7","40.5","25.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-15","0.0","30.4","40.6","23.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-16","5.3","28.7","37.9","23.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-17","21.1","29.1","34.7","23.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-18","2.3","29.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-19","0.0","30.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-20","0.0","32.1","37.6","24.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-21","0.0","30.9","37.5","24.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-22","16.3","26.8","36.5","23.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-23","0.0","28.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-24","0.0","28.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-25","0.0","30.3","38.0","20.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-26","0.0","30.8","38.9","20.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-27","0.0","30.6","38.1","21.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-28","0.0","30.0","38.5","22.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-29","0.0","30.0","40.0","22.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-30","0.0","30.4","39.6","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-08-31","0.0","28.7","37.9","25.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-01","13.7","30.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-02","0.0","30.6","38.1","22.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-03","0.0","29.2","38.8","23.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-04","19.1","24.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-05","7.9","26.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-06","27.4","28.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-07","0.0","30.0","36.5","22.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-08","0.0","29.8","36.9","21.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-09","0.0","29.8","37.1","20.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-10","0.0","30.3","37.5","20.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-11","0.0","30.1","38.1","21.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-12","0.0","29.1","38.3","23.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-13","0.0","30.8","38.9","23.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-14","0.0","31.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-15","0.0","31.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-16","0.0","31.6","39.8","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-17","0.0","31.6","40.0","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-18","0.0","30.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-19","0.0","31.0","39.8","23.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-20","0.0","30.3","39.0","23.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-21","0.0","30.2","38.0","22.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-22","0.0","30.1","38.8","23.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-23","0.0","31.0","38.3","21.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-24","0.0","31.4","37.9","21.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-25","0.0","30.1","38.1","21.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-26","1.3","28.2","39.3","23.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-27","0.0","26.5","33.0","23.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-28","18.8","25.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-29","0.5","27.7","30.7","22.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-09-30","0.0","25.7","30.8","24.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-01","0.0","28.0","35.9","21.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-02",,"27.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-03","0.0","27.2","33.7","21.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-04","0.0","28.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-05","0.0","28.9","39.0","22.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-06","0.0","30.6","39.0","23.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-07","0.0","30.3","38.0","22.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-08","1.5","28.1","38.6","22.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-09","0.0","26.1","31.4","22.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-10","0.0","26.3","34.5","21.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-11","0.0","26.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-12","0.0","28.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-13","0.0","29.0","38.2","19.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-14","0.0","29.3","37.5","21.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-15","0.0","28.9","37.7","20.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-16","0.0","27.7","36.8","20.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-17","0.0","29.6","38.3","19.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-18","0.0","29.5","38.0","19.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-19","0.0","29.8","38.3","19.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-20","0.0","28.7","38.4","20.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-21","7.9","22.0",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-22","0.0","24.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-24",,"28.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-25","0.0","27.5","33.6","20.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-26","0.0","25.5","35.0","18.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-27",,"24.8","32.9","19.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-28","1.0","24.0","30.8","19.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-30","13.2","24.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-10-31","0.0","24.8","34.5","18.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-01","0.0","26.1","35.7","18.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-02","0.0","28.2","35.9","20.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-03","0.0","26.1","35.9","23.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-04","64.8","25.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-05","3.6","24.5","31.0","21.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-06","9.1","24.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-07","0.0","25.2","33.4","20.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-08","6.1","23.4","34.0","20.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-09","6.6","21.4","27.0","19.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-10","0.0","20.4","24.6","18.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-12","0.0","19.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-13","0.5","20.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-14","0.0","20.5","25.9","17.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-15","1.3","22.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-16","0.0","23.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-17","0.0","24.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-18","0.0","25.9","31.5","16.4"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-19","1.0","20.9","32.0","15.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-20","0.0","17.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-21","0.0","20.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-22","0.0","24.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-23","0.0","22.8","31.7","15.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-24",,"23.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-25","0.0","22.3","31.5","15.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-26","0.0","23.1","30.2","17.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-27","0.0","24.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-28","0.0","23.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-29","0.0","23.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-11-30","0.0","24.9","37.9","13.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-01","0.0","20.4","27.8","13.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-02","0.0","25.2","36.5","13.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-03","0.0","26.0","32.5","20.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-04","0.0","22.8","32.0","20.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-05","0.0","17.0","21.6","13.9"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-06",,"19.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-07","0.0","22.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-08","0.0","21.6","32.2","13.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-09","0.5","10.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-10","1.0","12.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-11","1.0","17.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-12","0.0","21.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-13","0.0","23.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-14","0.0","23.5","33.8","17.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-15","0.0","22.5","31.0","19.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-16","0.0","24.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-17","0.0","25.4","32.6","17.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-18","0.0","18.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-19","0.0","9.6","21.0","8.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-20","0.0","13.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-21","0.0","19.0",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-23","0.0","24.8","33.1","16.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-24","0.0","24.8","32.8","15.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-25","0.0","24.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-26","0.0","25.3","32.6","16.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-27","0.0","25.2","31.8","17.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-28","0.0","26.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-29","0.0","24.4","33.5","18.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-30",,"18.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2016-12-31","0.0","20.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-03","0.0","21.1","35.0","13.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-04","0.0","24.3","30.5","13.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-06","0.0","18.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-07","1.5","7.1",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-08","0.0","11.2",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-09","0.0","15.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-10","0.0","19.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-11","0.0","21.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-12","0.0","25.5","31.0","10.5"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-13","0.0","22.2","31.3","13.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-14","2.0","22.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-15","0.8","21.5","28.4","16.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-16","0.0","27.3","31.5","16.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-17","0.0","26.4","32.1","16.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-18","0.0","25.4","31.3","18.7"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-20","0.0","24.3","32.0","19.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-21","0.0","27.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-22","0.0","23.2","39.4","14.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-24","0.0","21.3",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-25","0.0","23.8",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-26","0.0","22.9","34.4","13.2"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-27","0.0","17.2","27.2","12.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-30","0.0","12.5","28.8","3.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-01-31","0.0","15.5",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-01","0.0","21.6",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-02","0.0","21.3","31.0","14.0"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-03","0.0","23.0","32.5","16.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-04","0.0","23.0","31.9","16.8"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-05","0.5","23.4",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-06","0.0","23.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-07","0.0","24.0",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-08","0.0","25.8","36.0","16.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-09","0.0","23.6","34.2","19.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-10","0.0","23.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-11","0.0","25.2","33.1","14.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-12","0.0","23.8","32.9","14.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-13","0.0","24.5","33.4","15.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-14","0.0","25.0","31.5","19.1"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-15","0.0","20.4","30.6","15.6"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-16","0.0","20.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-17","0.0","22.7",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-18","0.0","23.9",,
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-19","0.0","24.3","34.4","14.3"
"MXM00076499","SOTO LA MARINA TAMPS., MX","2017-02-20","0.0","25.0","34.7","15.8"
