Entidad,Fecha,Altura,Busquedas,Precipitacion,Temp,Casos
Mexico-Sinaloa,11/03/2017,139,15,3.6,24,0
Mexico-Sinaloa,18/03/2017,139,17,3.6,24,0
Mexico-Sinaloa,25/03/2017,139,0,3.6,24,0
Mexico-Sinaloa,01/04/2017,139,5,0.5,24.7,0
Mexico-Sinaloa,08/04/2017,139,14,0.5,24.7,0
Mexico-Sinaloa,15/04/2017,139,14,0.5,24.7,0
Mexico-Sinaloa,22/04/2017,139,10,0.5,24.7,0
Mexico-Sinaloa,29/04/2017,139,5,0.5,24.7,0
Mexico-Sinaloa,06/05/2017,139,9,0.7,26.6,0
Mexico-Sinaloa,13/05/2017,139,0,0.7,26.6,0
Mexico-Sinaloa,20/05/2017,139,20,0.7,26.6,0
Mexico-Sinaloa,27/05/2017,139,7,0.7,26.6,0
Mexico-Sinaloa,03/06/2017,139,7,12.5,29.8,0
Mexico-Sinaloa,10/06/2017,139,11,12.5,29.8,0
Mexico-Sinaloa,17/06/2017,139,8,12.5,29.8,0
Mexico-Sinaloa,24/06/2017,139,15,12.5,29.8,0
Mexico-Sinaloa,01/07/2017,139,8,169.5,30.7,1
Mexico-Sinaloa,08/07/2017,139,11,169.5,30.7,0
Mexico-Sinaloa,15/07/2017,139,12,169.5,30.7,0
Mexico-Sinaloa,22/07/2017,139,10,169.5,30.7,0
Mexico-Sinaloa,29/07/2017,139,11,169.5,30.7,0
Mexico-Sinaloa,05/08/2017,139,0,248.3,30.3,0
Mexico-Sinaloa,12/08/2017,139,5,248.3,30.3,0
Mexico-Sinaloa,19/08/2017,139,5,248.3,30.3,0
Mexico-Sinaloa,26/08/2017,139,9,248.3,30.3,0
Mexico-Sinaloa,02/09/2017,139,5,162.9,29.6,0
Mexico-Sinaloa,09/09/2017,139,11,162.9,29.6,0
Mexico-Sinaloa,16/09/2017,139,2,162.9,29.6,3
Mexico-Sinaloa,23/09/2017,139,7,162.9,29.6,1
Mexico-Sinaloa,30/09/2017,139,7,162.9,29.6,3
Mexico-Sinaloa,07/10/2017,139,4,49,29.7,1
Mexico-Sinaloa,14/10/2017,139,2,49,29.7,5
Mexico-Sinaloa,21/10/2017,139,3,49,29.7,14
Mexico-Sinaloa,28/10/2017,139,8,49,29.7,9
Mexico-Sinaloa,04/11/2017,139,2,0.1,26.1,15
Mexico-Sinaloa,11/11/2017,139,2,0.1,26.1,21
Mexico-Sinaloa,18/11/2017,139,5,0.1,26.1,6
Mexico-Sonora,07/01/2017,592,5,41.6,14,0
Mexico-Sonora,14/01/2017,592,0,41.6,14,0
Mexico-Sonora,21/01/2017,592,6,41.6,14,0
Mexico-Sonora,28/01/2017,592,10,41.6,14,0
Mexico-Sonora,04/02/2017,592,10,31.3,17.3,0
Mexico-Sonora,11/02/2017,592,19,31.3,17.3,0
Mexico-Sonora,18/02/2017,592,7,31.3,17.3,0
Mexico-Sonora,25/02/2017,592,10,31.3,17.3,0
Mexico-Sonora,04/03/2017,592,18,0.5,20.8,0
Mexico-Sonora,11/03/2017,592,0,0.5,20.8,0
Mexico-Sonora,18/03/2017,592,11,0.5,20.8,0
Mexico-Sonora,25/03/2017,592,0,0.5,20.8,0
Mexico-Sonora,01/04/2017,592,5,0.5,22.6,0
Mexico-Sonora,08/04/2017,592,13,0.5,22.6,0
Mexico-Sonora,15/04/2017,592,19,0.5,22.6,0
Mexico-Sonora,22/04/2017,592,0,0.5,22.6,0
Mexico-Sonora,29/04/2017,592,5,0.5,22.6,0
Mexico-Sonora,06/05/2017,592,8,4.8,24.3,0
Mexico-Sonora,13/05/2017,592,8,4.8,24.3,0
Mexico-Sonora,20/05/2017,592,0,4.8,24.3,0
Mexico-Sonora,27/05/2017,592,7,4.8,24.3,0
Mexico-Sonora,03/06/2017,592,0,12.5,30,0
Mexico-Sonora,10/06/2017,592,0,12.5,30,0
Mexico-Sonora,17/06/2017,592,7,12.5,30,0
Mexico-Sonora,24/06/2017,592,7,12.5,30,0
Mexico-Sonora,01/07/2017,592,8,182.9,29.7,0
Mexico-Sonora,08/07/2017,592,8,182.9,29.7,0
Mexico-Sonora,15/07/2017,592,16,182.9,29.7,0
Mexico-Sonora,22/07/2017,592,4,182.9,29.7,0
Mexico-Sonora,29/07/2017,592,5,182.9,29.7,0
Mexico-Sonora,05/08/2017,592,5,93.9,29.9,0
Mexico-Sonora,12/08/2017,592,5,93.9,29.9,0
Mexico-Sonora,19/08/2017,592,5,93.9,29.9,2
Mexico-Sonora,26/08/2017,592,6,93.9,29.9,1
Mexico-Sonora,02/09/2017,592,0,39.4,27.9,2
Mexico-Sonora,09/09/2017,592,3,39.4,27.9,0
Mexico-Sonora,16/09/2017,592,2,39.4,27.9,0
Mexico-Sonora,23/09/2017,592,2,39.4,27.9,0
Mexico-Sonora,30/09/2017,592,5,39.4,27.9,0
Mexico-Sonora,07/10/2017,592,2,4.3,26.4,3
Mexico-Sonora,14/10/2017,592,1,4.3,26.4,3
Mexico-Sonora,21/10/2017,592,1,4.3,26.4,8
Mexico-Sonora,28/10/2017,592,2,4.3,26.4,2
Mexico-Sonora,04/11/2017,592,2,2.5,22,10
Mexico-Sonora,11/11/2017,592,2,2.5,22,9
Mexico-Sonora,18/11/2017,592,1,2.5,22,7
Mexico-State_Of_Mexico,07/01/2017,2605,5,0.1,11.7,0
Mexico-State_Of_Mexico,14/01/2017,2605,8,0.1,11.7,0
Mexico-State_Of_Mexico,21/01/2017,2605,4,0.1,11.7,0
Mexico-State_Of_Mexico,28/01/2017,2605,10,0.1,11.7,0
Mexico-State_Of_Mexico,04/02/2017,2605,9,1.1,12.8,0
Mexico-State_Of_Mexico,11/02/2017,2605,5,1.1,12.8,0
Mexico-State_Of_Mexico,18/02/2017,2605,6,1.1,12.8,0
Mexico-State_Of_Mexico,25/02/2017,2605,6,1.1,12.8,0
Mexico-State_Of_Mexico,04/03/2017,2605,7,17,14.2,0
Mexico-State_Of_Mexico,11/03/2017,2605,9,17,14.2,0
Mexico-State_Of_Mexico,18/03/2017,2605,13,17,14.2,0
Mexico-State_Of_Mexico,25/03/2017,2605,18,17,14.2,0
Mexico-State_Of_Mexico,01/04/2017,2605,23,14.3,15.7,0
Mexico-State_Of_Mexico,08/04/2017,2605,11,14.3,15.7,0
Mexico-State_Of_Mexico,15/04/2017,2605,11,14.3,15.7,0
Mexico-State_Of_Mexico,22/04/2017,2605,13,14.3,15.7,0
Mexico-State_Of_Mexico,29/04/2017,2605,5,14.3,15.7,0
Mexico-State_Of_Mexico,06/05/2017,2605,4,86.6,17.8,0
Mexico-State_Of_Mexico,13/05/2017,2605,5,86.6,17.8,0
Mexico-State_Of_Mexico,20/05/2017,2605,4,86.6,17.8,0
Mexico-State_Of_Mexico,27/05/2017,2605,5,86.6,17.8,0
Mexico-State_Of_Mexico,03/06/2017,2605,4,119.7,17.3,0
Mexico-State_Of_Mexico,10/06/2017,2605,10,119.7,17.3,0
Mexico-State_Of_Mexico,17/06/2017,2605,5,119.7,17.3,0
Mexico-State_Of_Mexico,24/06/2017,2605,4,119.7,17.3,0
Mexico-State_Of_Mexico,01/07/2017,2605,6,174.5,15.8,5
Mexico-State_Of_Mexico,08/07/2017,2605,3,174.5,15.8,6
Mexico-State_Of_Mexico,15/07/2017,2605,6,174.5,15.8,0
Mexico-State_Of_Mexico,22/07/2017,2605,4,174.5,15.8,0
Mexico-State_Of_Mexico,29/07/2017,2605,2,174.5,15.8,0
Mexico-State_Of_Mexico,05/08/2017,2605,5,209.5,16.5,0
Mexico-State_Of_Mexico,12/08/2017,2605,5,209.5,16.5,0
Mexico-State_Of_Mexico,19/08/2017,2605,18,209.5,16.5,1
Mexico-State_Of_Mexico,26/08/2017,2605,10,209.5,16.5,0
Mexico-State_Of_Mexico,02/09/2017,2605,6,186.3,15.7,0
Mexico-State_Of_Mexico,09/09/2017,2605,6,186.3,15.7,0
Mexico-State_Of_Mexico,16/09/2017,2605,5,186.3,15.7,0
Mexico-State_Of_Mexico,23/09/2017,2605,4,186.3,15.7,0
Mexico-State_Of_Mexico,30/09/2017,2605,3,186.3,15.7,0
Mexico-State_Of_Mexico,07/10/2017,2605,3,53,14.6,0
Mexico-State_Of_Mexico,14/10/2017,2605,1,53,14.6,0
Mexico-State_Of_Mexico,21/10/2017,2605,4,53,14.6,0
Mexico-State_Of_Mexico,28/10/2017,2605,3,53,14.6,8
Mexico-State_Of_Mexico,04/11/2017,2605,2,3.3,12.7,0
Mexico-State_Of_Mexico,11/11/2017,2605,2,3.3,12.7,0
Mexico-State_Of_Mexico,18/11/2017,2605,2,3.3,12.7,0
Mexico-Tabasco,07/01/2017,1,16,84.3,24.5,0
Mexico-Tabasco,14/01/2017,1,50,84.3,24.5,1
Mexico-Tabasco,21/01/2017,1,25,84.3,24.5,0
Mexico-Tabasco,28/01/2017,1,40,84.3,24.5,3
Mexico-Tabasco,04/02/2017,1,26,32.4,26,0
Mexico-Tabasco,11/02/2017,1,60,32.4,26,0
Mexico-Tabasco,18/02/2017,1,31,32.4,26,1
Mexico-Tabasco,25/02/2017,1,29,32.4,26,0
Mexico-Tabasco,04/03/2017,1,100,61.1,26.9,0
Mexico-Tabasco,11/03/2017,1,25,61.1,26.9,1
Mexico-Tabasco,18/03/2017,1,20,61.1,26.9,0
Mexico-Tabasco,25/03/2017,1,26,61.1,26.9,0
Mexico-Tabasco,01/04/2017,1,12,97.6,28.7,1
Mexico-Tabasco,08/04/2017,1,24,97.6,28.7,0
Mexico-Tabasco,15/04/2017,1,48,97.6,28.7,0
Mexico-Tabasco,22/04/2017,1,44,97.6,28.7,0
Mexico-Tabasco,29/04/2017,1,0,97.6,28.7,0
Mexico-Tabasco,06/05/2017,1,14,143.2,29.9,0
Mexico-Tabasco,13/05/2017,1,13,143.2,29.9,1
Mexico-Tabasco,20/05/2017,1,34,143.2,29.9,0
Mexico-Tabasco,27/05/2017,1,13,143.2,29.9,0
Mexico-Tabasco,03/06/2017,1,17,285.5,28.5,0
Mexico-Tabasco,10/06/2017,1,40,285.5,28.5,2
Mexico-Tabasco,17/06/2017,1,13,285.5,28.5,0
Mexico-Tabasco,24/06/2017,1,27,285.5,28.5,0
Mexico-Tabasco,01/07/2017,1,22,157.5,28.7,0
Mexico-Tabasco,08/07/2017,1,30,157.5,28.7,0
Mexico-Tabasco,15/07/2017,1,0,157.5,28.7,0
Mexico-Tabasco,22/07/2017,1,9,157.5,28.7,0
Mexico-Tabasco,29/07/2017,1,10,157.5,28.7,0
Mexico-Tabasco,05/08/2017,1,10,207.3,28.7,0
Mexico-Tabasco,12/08/2017,1,13,207.3,28.7,0
Mexico-Tabasco,19/08/2017,1,18,207.3,28.7,0
Mexico-Tabasco,26/08/2017,1,52,207.3,28.7,0
Mexico-Tabasco,02/09/2017,1,74,377.5,28.2,0
Mexico-Tabasco,09/09/2017,1,16,377.5,28.2,0
Mexico-Tabasco,16/09/2017,1,4,377.5,28.2,0
Mexico-Tabasco,23/09/2017,1,4,377.5,28.2,0
Mexico-Tabasco,30/09/2017,1,6,377.5,28.2,0
Mexico-Tabasco,07/10/2017,1,4,414,26.7,0
Mexico-Tabasco,14/10/2017,1,4,414,26.7,0
Mexico-Tabasco,21/10/2017,1,0,414,26.7,0
Mexico-Tabasco,28/10/2017,1,7,414,26.7,0
Mexico-Tabasco,04/11/2017,1,2,98.2,25.1,1
Mexico-Tabasco,11/11/2017,1,6,98.2,25.1,1
Mexico-Tabasco,18/11/2017,1,7,98.2,25.1,1
Mexico-Tamaulipas,07/01/2017,126,28,8.3,20.3,0
Mexico-Tamaulipas,14/01/2017,126,23,8.3,20.3,0
Mexico-Tamaulipas,21/01/2017,126,32,8.3,20.3,0
Mexico-Tamaulipas,28/01/2017,126,35,8.3,20.3,0
Mexico-Tamaulipas,04/02/2017,126,24,14.9,23.2,1
Mexico-Tamaulipas,11/02/2017,126,10,14.9,23.2,0
Mexico-Tamaulipas,18/02/2017,126,14,14.9,23.2,2
Mexico-Tamaulipas,25/02/2017,126,37,14.9,23.2,0
Mexico-Tamaulipas,04/03/2017,126,19,57.9,24.1,1
Mexico-Tamaulipas,11/03/2017,126,9,57.9,24.1,0
Mexico-Tamaulipas,18/03/2017,126,28,57.9,24.1,0
Mexico-Tamaulipas,25/03/2017,126,30,57.9,24.1,0
Mexico-Tamaulipas,01/04/2017,126,11,36.2,26,0
Mexico-Tamaulipas,08/04/2017,126,38,36.2,26,0
Mexico-Tamaulipas,15/04/2017,126,53,36.2,26,2
Mexico-Tamaulipas,22/04/2017,126,30,36.2,26,0
Mexico-Tamaulipas,29/04/2017,126,5,36.2,26,0
Mexico-Tamaulipas,06/05/2017,126,8,70.8,28.1,0
Mexico-Tamaulipas,13/05/2017,126,20,70.8,28.1,0
Mexico-Tamaulipas,20/05/2017,126,36,70.8,28.1,0
Mexico-Tamaulipas,27/05/2017,126,15,70.8,28.1,7
Mexico-Tamaulipas,03/06/2017,126,34,61.7,29.9,0
Mexico-Tamaulipas,10/06/2017,126,65,61.7,29.9,0
Mexico-Tamaulipas,17/06/2017,126,26,61.7,29.9,8
Mexico-Tamaulipas,24/06/2017,126,69,61.7,29.9,5
Mexico-Tamaulipas,01/07/2017,126,74,79,29.1,11
Mexico-Tamaulipas,08/07/2017,126,58,79,29.1,32
Mexico-Tamaulipas,15/07/2017,126,82,79,29.1,7
Mexico-Tamaulipas,22/07/2017,126,100,79,29.1,15
Mexico-Tamaulipas,29/07/2017,126,100,79,29.1,1
Mexico-Tamaulipas,05/08/2017,126,100,68.3,30.2,54
Mexico-Tamaulipas,12/08/2017,126,100,68.3,30.2,6
Mexico-Tamaulipas,19/08/2017,126,96,68.3,30.2,101
Mexico-Tamaulipas,26/08/2017,126,71,68.3,30.2,39
Mexico-Tamaulipas,02/09/2017,126,85,129.2,28.1,24
Mexico-Tamaulipas,09/09/2017,126,68,129.2,28.1,41
Mexico-Tamaulipas,16/09/2017,126,33,129.2,28.1,0
Mexico-Tamaulipas,23/09/2017,126,31,129.2,28.1,9
Mexico-Tamaulipas,30/09/2017,126,22,129.2,28.1,58
Mexico-Tamaulipas,07/10/2017,126,23,113.9,24.2,50
Mexico-Tamaulipas,14/10/2017,126,14,113.9,24.2,12
Mexico-Tamaulipas,21/10/2017,126,16,113.9,24.2,74
Mexico-Tamaulipas,28/10/2017,126,20,113.9,24.2,1
Mexico-Tamaulipas,04/11/2017,126,9,12.2,22.7,7
Mexico-Tamaulipas,11/11/2017,126,14,12.2,22.7,10
Mexico-Tamaulipas,18/11/2017,126,10,12.2,22.7,4
Mexico-Tlaxcala,07/01/2017,2425,0,0.4,12.5,0
Mexico-Tlaxcala,14/01/2017,2425,0,0.4,12.5,0
Mexico-Tlaxcala,21/01/2017,2425,0,0.4,12.5,0
Mexico-Tlaxcala,28/01/2017,2425,0,0.4,12.5,0
Mexico-Tlaxcala,04/02/2017,2425,23,0.4,13.5,0
Mexico-Tlaxcala,11/02/2017,2425,0,0.4,13.5,0
Mexico-Tlaxcala,18/02/2017,2425,0,0.4,13.5,0
Mexico-Tlaxcala,25/02/2017,2425,35,0.4,13.5,0
Mexico-Tlaxcala,04/03/2017,2425,30,19.4,14.5,0
Mexico-Tlaxcala,11/03/2017,2425,0,19.4,14.5,0
Mexico-Tlaxcala,18/03/2017,2425,0,19.4,14.5,0
Mexico-Tlaxcala,25/03/2017,2425,0,19.4,14.5,0
Mexico-Tlaxcala,01/04/2017,2425,11,21.2,16.1,0
Mexico-Tlaxcala,08/04/2017,2425,0,21.2,16.1,0
Mexico-Tlaxcala,15/04/2017,2425,44,21.2,16.1,0
Mexico-Tlaxcala,22/04/2017,2425,33,21.2,16.1,0
Mexico-Tlaxcala,29/04/2017,2425,0,21.2,16.1,0
Mexico-Tlaxcala,06/05/2017,2425,27,79.9,18.4,0
Mexico-Tlaxcala,13/05/2017,2425,0,79.9,18.4,0
Mexico-Tlaxcala,20/05/2017,2425,0,79.9,18.4,0
Mexico-Tlaxcala,27/05/2017,2425,0,79.9,18.4,0
Mexico-Tlaxcala,03/06/2017,2425,0,98.5,17.2,0
Mexico-Tlaxcala,10/06/2017,2425,37,98.5,17.2,0
Mexico-Tlaxcala,17/06/2017,2425,24,98.5,17.2,0
Mexico-Tlaxcala,24/06/2017,2425,0,98.5,17.2,0
Mexico-Tlaxcala,01/07/2017,2425,27,146.6,16.7,0
Mexico-Tlaxcala,08/07/2017,2425,19,146.6,16.7,0
Mexico-Tlaxcala,15/07/2017,2425,0,146.6,16.7,0
Mexico-Tlaxcala,22/07/2017,2425,16,146.6,16.7,0
Mexico-Tlaxcala,29/07/2017,2425,0,146.6,16.7,0
Mexico-Tlaxcala,05/08/2017,2425,0,167.4,17.5,0
Mexico-Tlaxcala,12/08/2017,2425,0,167.4,17.5,0
Mexico-Tlaxcala,19/08/2017,2425,17,167.4,17.5,0
Mexico-Tlaxcala,26/08/2017,2425,0,167.4,17.5,0
Mexico-Tlaxcala,02/09/2017,2425,0,123.6,17.1,0
Mexico-Tlaxcala,09/09/2017,2425,10,123.6,17.1,0
Mexico-Tlaxcala,16/09/2017,2425,8,123.6,17.1,0
Mexico-Tlaxcala,23/09/2017,2425,0,123.6,17.1,0
Mexico-Tlaxcala,30/09/2017,2425,5,123.6,17.1,0
Mexico-Tlaxcala,07/10/2017,2425,0,30.3,15.5,0
Mexico-Tlaxcala,14/10/2017,2425,0,30.3,15.5,0
Mexico-Tlaxcala,21/10/2017,2425,0,30.3,15.5,0
Mexico-Tlaxcala,28/10/2017,2425,0,30.3,15.5,0
Mexico-Tlaxcala,04/11/2017,2425,3,2.4,13.5,0
Mexico-Tlaxcala,11/11/2017,2425,0,2.4,13.5,0
Mexico-Tlaxcala,18/11/2017,2425,0,2.4,13.5,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,07/01/2017,10,24,36.9,20.7,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,14/01/2017,10,22,36.9,20.7,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,21/01/2017,10,30,36.9,20.7,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,28/01/2017,10,26,36.9,20.7,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,04/02/2017,10,24,32.6,22,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,11/02/2017,10,29,32.6,22,2
Mexico-Veracruz_de_Ignacio_de_la_Llave,18/02/2017,10,46,32.6,22,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,25/02/2017,10,50,32.6,22,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,04/03/2017,10,28,65.4,22.4,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,11/03/2017,10,32,65.4,22.4,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,18/03/2017,10,27,65.4,22.4,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,25/03/2017,10,48,65.4,22.4,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,01/04/2017,10,100,35.3,24.6,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,08/04/2017,10,41,35.3,24.6,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,15/04/2017,10,32,35.3,24.6,3
Mexico-Veracruz_de_Ignacio_de_la_Llave,22/04/2017,10,44,35.3,24.6,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,29/04/2017,10,14,35.3,24.6,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,06/05/2017,10,17,110,26.1,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,13/05/2017,10,12,110,26.1,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,20/05/2017,10,22,110,26.1,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,27/05/2017,10,18,110,26.1,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,03/06/2017,10,11,181.7,25.8,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,10/06/2017,10,30,181.7,25.8,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,17/06/2017,10,16,181.7,25.8,4
Mexico-Veracruz_de_Ignacio_de_la_Llave,24/06/2017,10,43,181.7,25.8,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,01/07/2017,10,44,245.1,24.5,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,08/07/2017,10,24,245.1,24.5,2
Mexico-Veracruz_de_Ignacio_de_la_Llave,15/07/2017,10,12,245.1,24.5,0
Mexico-Veracruz_de_Ignacio_de_la_Llave,22/07/2017,10,11,245.1,24.5,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,29/07/2017,10,14,245.1,24.5,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,05/08/2017,10,16,199.7,25.5,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,12/08/2017,10,14,199.7,25.5,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,19/08/2017,10,25,199.7,25.5,2
Mexico-Veracruz_de_Ignacio_de_la_Llave,26/08/2017,10,17,199.7,25.5,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,02/09/2017,10,21,429,24.4,2
Mexico-Veracruz_de_Ignacio_de_la_Llave,09/09/2017,10,10,429,24.4,7
Mexico-Veracruz_de_Ignacio_de_la_Llave,16/09/2017,10,9,429,24.4,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,23/09/2017,10,12,429,24.4,12
Mexico-Veracruz_de_Ignacio_de_la_Llave,30/09/2017,10,7,429,24.4,13
Mexico-Veracruz_de_Ignacio_de_la_Llave,07/10/2017,10,6,314.9,22.8,15
Mexico-Veracruz_de_Ignacio_de_la_Llave,14/10/2017,10,4,314.9,22.8,1
Mexico-Veracruz_de_Ignacio_de_la_Llave,21/10/2017,10,2,314.9,22.8,21
Mexico-Veracruz_de_Ignacio_de_la_Llave,28/10/2017,10,6,314.9,22.8,5
Mexico-Veracruz_de_Ignacio_de_la_Llave,04/11/2017,10,3,43.3,21.3,8
Mexico-Veracruz_de_Ignacio_de_la_Llave,11/11/2017,10,4,43.3,21.3,3
Mexico-Veracruz_de_Ignacio_de_la_Llave,18/11/2017,10,4,43.3,21.3,5
Mexico-Yucatan,07/01/2017,30,28,19.5,24.2,0
Mexico-Yucatan,14/01/2017,30,51,19.5,24.2,2
Mexico-Yucatan,21/01/2017,30,38,19.5,24.2,1
Mexico-Yucatan,28/01/2017,30,32,19.5,24.2,1
Mexico-Yucatan,04/02/2017,30,46,2.1,25.7,0
Mexico-Yucatan,11/02/2017,30,34,2.1,25.7,2
Mexico-Yucatan,18/02/2017,30,15,2.1,25.7,0
Mexico-Yucatan,25/02/2017,30,56,2.1,25.7,1
Mexico-Yucatan,04/03/2017,30,38,7.5,25.9,0
Mexico-Yucatan,11/03/2017,30,77,7.5,25.9,2
Mexico-Yucatan,18/03/2017,30,68,7.5,25.9,0
Mexico-Yucatan,25/03/2017,30,34,7.5,25.9,2
Mexico-Yucatan,01/04/2017,30,9,51.7,28.3,0
Mexico-Yucatan,08/04/2017,30,46,51.7,28.3,0
Mexico-Yucatan,15/04/2017,30,68,51.7,28.3,0
Mexico-Yucatan,22/04/2017,30,25,51.7,28.3,0
Mexico-Yucatan,29/04/2017,30,5,51.7,28.3,0
Mexico-Yucatan,06/05/2017,30,25,48.4,29.7,0
Mexico-Yucatan,13/05/2017,30,11,48.4,29.7,0
Mexico-Yucatan,20/05/2017,30,29,48.4,29.7,0
Mexico-Yucatan,27/05/2017,30,18,48.4,29.7,0
Mexico-Yucatan,03/06/2017,30,22,229.9,28.7,0
Mexico-Yucatan,10/06/2017,30,32,229.9,28.7,0
Mexico-Yucatan,17/06/2017,30,39,229.9,28.7,0
Mexico-Yucatan,24/06/2017,30,30,229.9,28.7,0
Mexico-Yucatan,01/07/2017,30,8,141.7,28.3,1
Mexico-Yucatan,08/07/2017,30,11,141.7,28.3,0
Mexico-Yucatan,15/07/2017,30,44,141.7,28.3,0
Mexico-Yucatan,22/07/2017,30,12,141.7,28.3,0
Mexico-Yucatan,29/07/2017,30,17,141.7,28.3,3
Mexico-Yucatan,05/08/2017,30,17,160.3,28.6,0
Mexico-Yucatan,12/08/2017,30,10,160.3,28.6,0
Mexico-Yucatan,19/08/2017,30,8,160.3,28.6,0
Mexico-Yucatan,26/08/2017,30,15,160.3,28.6,0
Mexico-Yucatan,02/09/2017,30,30,228.1,28.4,0
Mexico-Yucatan,09/09/2017,30,10,228.1,28.4,0
Mexico-Yucatan,16/09/2017,30,6,228.1,28.4,0
Mexico-Yucatan,23/09/2017,30,6,228.1,28.4,0
Mexico-Yucatan,30/09/2017,30,5,228.1,28.4,0
Mexico-Yucatan,07/10/2017,30,6,154.8,26.6,0
Mexico-Yucatan,14/10/2017,30,4,154.8,26.6,0
Mexico-Yucatan,21/10/2017,30,0,154.8,26.6,0
Mexico-Yucatan,28/10/2017,30,4,154.8,26.6,0
Mexico-Yucatan,04/11/2017,30,4,37.9,24.1,0
Mexico-Yucatan,11/11/2017,30,4,37.9,24.1,0
Mexico-Yucatan,18/11/2017,30,2,37.9,24.1,0
Mexico-Zacatecas,07/01/2017,2061,0,0.4,13.5,0
Mexico-Zacatecas,14/01/2017,2061,0,0.4,13.5,0
Mexico-Zacatecas,21/01/2017,2061,0,0.4,13.5,0
Mexico-Zacatecas,28/01/2017,2061,0,0.4,13.5,0
Mexico-Zacatecas,04/02/2017,2061,20,1.3,14.4,0
Mexico-Zacatecas,11/02/2017,2061,27,1.3,14.4,0
Mexico-Zacatecas,18/02/2017,2061,20,1.3,14.4,0
Mexico-Zacatecas,25/02/2017,2061,0,1.3,14.4,0
Mexico-Zacatecas,04/03/2017,2061,0,18.8,16.9,0
Mexico-Zacatecas,11/03/2017,2061,26,18.8,16.9,0
Mexico-Zacatecas,18/03/2017,2061,0,18.8,16.9,0
Mexico-Zacatecas,25/03/2017,2061,27,18.8,16.9,0
Mexico-Zacatecas,01/04/2017,2061,0,2.6,18.7,0
Mexico-Zacatecas,08/04/2017,2061,0,2.6,18.7,0
Mexico-Zacatecas,15/04/2017,2061,0,2.6,18.7,0
Mexico-Zacatecas,22/04/2017,2061,0,2.6,18.7,0
Mexico-Zacatecas,29/04/2017,2061,14,2.6,18.7,0
Mexico-Zacatecas,06/05/2017,2061,0,10.7,21.9,0
Mexico-Zacatecas,13/05/2017,2061,22,10.7,21.9,0
Mexico-Zacatecas,20/05/2017,2061,28,10.7,21.9,0
Mexico-Zacatecas,27/05/2017,2061,0,10.7,21.9,0
Mexico-Zacatecas,03/06/2017,2061,36,30.7,22.8,0
Mexico-Zacatecas,10/06/2017,2061,0,30.7,22.8,0
Mexico-Zacatecas,17/06/2017,2061,0,30.7,22.8,0
Mexico-Zacatecas,24/06/2017,2061,0,30.7,22.8,0
Mexico-Zacatecas,01/07/2017,2061,45,134.1,20.3,0
Mexico-Zacatecas,08/07/2017,2061,0,134.1,20.3,0
Mexico-Zacatecas,15/07/2017,2061,0,134.1,20.3,0
Mexico-Zacatecas,22/07/2017,2061,0,134.1,20.3,0
Mexico-Zacatecas,29/07/2017,2061,31,134.1,20.3,0
Mexico-Zacatecas,05/08/2017,2061,0,113.5,20.7,0
Mexico-Zacatecas,12/08/2017,2061,14,113.5,20.7,0
Mexico-Zacatecas,19/08/2017,2061,29,113.5,20.7,0
Mexico-Zacatecas,26/08/2017,2061,12,113.5,20.7,0
Mexico-Zacatecas,02/09/2017,2061,13,111.3,18.9,0
Mexico-Zacatecas,09/09/2017,2061,17,111.3,18.9,0
Mexico-Zacatecas,16/09/2017,2061,0,111.3,18.9,0
Mexico-Zacatecas,23/09/2017,2061,0,111.3,18.9,0
Mexico-Zacatecas,30/09/2017,2061,5,111.3,18.9,0
Mexico-Zacatecas,07/10/2017,2061,5,16.3,17.7,0
Mexico-Zacatecas,14/10/2017,2061,0,16.3,17.7,0
