Entidad,Fecha,Altura,Busquedas,Precipitacion,Temp,Casos
Mexico-Yucatan,13/02/2016,30,78,16.5,22.8,0
Mexico-Yucatan,20/02/2016,30,100,16.5,22.8,0
Mexico-Yucatan,27/02/2016,30,100,16.5,22.8,0
Mexico-Yucatan,05/03/2016,30,90,47.6,27.1,0
Mexico-Yucatan,12/03/2016,30,58,47.6,27.1,0
Mexico-Yucatan,19/03/2016,30,32,47.6,27.1,0
Mexico-Yucatan,26/03/2016,30,46,47.6,27.1,0
Mexico-Yucatan,02/04/2016,30,49,23.7,28.7,0
Mexico-Yucatan,09/04/2016,30,59,23.7,28.7,0
Mexico-Yucatan,16/04/2016,30,37,23.7,28.7,0
Mexico-Yucatan,23/04/2016,30,20,23.7,28.7,0
Mexico-Yucatan,30/04/2016,30,24,23.7,28.7,0
Mexico-Yucatan,07/05/2016,30,37,50,30.1,0
Mexico-Yucatan,14/05/2016,30,33,50,30.1,0
Mexico-Yucatan,21/05/2016,30,18,50,30.1,1
Mexico-Yucatan,28/05/2016,30,22,50,30.1,3
Mexico-Yucatan,04/06/2016,30,20,169.7,29.2,0
Mexico-Yucatan,11/06/2016,30,15,169.7,29.2,0
Mexico-Yucatan,18/06/2016,30,15,169.7,29.2,1
Mexico-Yucatan,25/06/2016,30,19,169.7,29.2,0
Mexico-Yucatan,02/07/2016,30,17,103.9,29.3,2
Mexico-Yucatan,09/07/2016,30,15,103.9,29.3,1
Mexico-Yucatan,16/07/2016,30,7,103.9,29.3,5
Mexico-Yucatan,23/07/2016,30,17,103.9,29.3,11
Mexico-Yucatan,30/07/2016,30,23,103.9,29.3,7
Mexico-Yucatan,06/08/2016,30,22,159,28.8,8
Mexico-Yucatan,13/08/2016,30,42,159,28.8,8
Mexico-Yucatan,20/08/2016,30,36,159,28.8,12
Mexico-Yucatan,27/08/2016,30,46,159,28.8,19
Mexico-Yucatan,03/09/2016,30,40,166.8,28.5,30
Mexico-Yucatan,10/09/2016,30,83,166.8,28.5,1
Mexico-Yucatan,17/09/2016,30,91,166.8,28.5,168
Mexico-Yucatan,24/09/2016,30,91,166.8,28.5,101
Mexico-Yucatan,01/10/2016,30,83,45.3,27.1,73
Mexico-Yucatan,08/10/2016,30,100,45.3,27.1,0
Mexico-Yucatan,15/10/2016,30,94,45.3,27.1,188
Mexico-Yucatan,22/10/2016,30,96,45.3,27.1,8
Mexico-Yucatan,29/10/2016,30,89,45.3,27.1,32
Mexico-Yucatan,05/11/2016,30,79,19.5,25.4,75
Mexico-Yucatan,12/11/2016,30,97,19.5,25.4,0
Mexico-Yucatan,19/11/2016,30,100,19.5,25.4,2
Mexico-Yucatan,26/11/2016,30,69,19.5,25.4,15
Mexico-Yucatan,03/12/2016,30,80,50.8,26,26
Mexico-Yucatan,10/12/2016,30,57,50.8,26,8
Mexico-Yucatan,17/12/2016,30,92,50.8,26,16
Mexico-Yucatan,24/12/2016,30,53,50.8,26,1
Mexico-Zacatecas,02/01/2016,2061,22,4.5,10.6,0
Mexico-Zacatecas,09/01/2016,2061,0,4.5,10.6,0
Mexico-Zacatecas,16/01/2016,2061,16,4.5,10.6,0
Mexico-Zacatecas,23/01/2016,2061,30,4.5,10.6,0
Mexico-Zacatecas,30/01/2016,2061,56,4.5,10.6,0
Mexico-Zacatecas,06/02/2016,2061,26,6.9,14.2,0
Mexico-Zacatecas,13/02/2016,2061,26,6.9,14.2,0
Mexico-Zacatecas,20/02/2016,2061,16,6.9,14.2,0
Mexico-Zacatecas,27/02/2016,2061,20,6.9,14.2,0
Mexico-Zacatecas,05/03/2016,2061,15,17.6,15.8,0
Mexico-Zacatecas,12/03/2016,2061,22,17.6,15.8,0
Mexico-Zacatecas,19/03/2016,2061,24,17.6,15.8,0
Mexico-Zacatecas,26/03/2016,2061,11,17.6,15.8,0
Mexico-Zacatecas,02/04/2016,2061,44,3.8,18.5,0
Mexico-Zacatecas,09/04/2016,2061,34,3.8,18.5,0
Mexico-Zacatecas,16/04/2016,2061,21,3.8,18.5,0
Mexico-Zacatecas,23/04/2016,2061,19,3.8,18.5,0
Mexico-Zacatecas,30/04/2016,2061,22,3.8,18.5,0
Mexico-Zacatecas,07/05/2016,2061,19,18.2,21.7,0
Mexico-Zacatecas,14/05/2016,2061,0,18.2,21.7,0
Mexico-Zacatecas,21/05/2016,2061,7,18.2,21.7,0
Mexico-Zacatecas,28/05/2016,2061,5,18.2,21.7,0
Mexico-Zacatecas,04/06/2016,2061,0,72,21,0
Mexico-Zacatecas,11/06/2016,2061,10,72,21,0
Mexico-Zacatecas,18/06/2016,2061,0,72,21,0
Mexico-Zacatecas,25/06/2016,2061,5,72,21,0
Mexico-Zacatecas,02/07/2016,2061,8,119.1,20.5,0
Mexico-Zacatecas,09/07/2016,2061,5,119.1,20.5,0
Mexico-Zacatecas,16/07/2016,2061,4,119.1,20.5,0
Mexico-Zacatecas,23/07/2016,2061,12,119.1,20.5,0
Mexico-Zacatecas,30/07/2016,2061,16,119.1,20.5,0
Mexico-Zacatecas,06/08/2016,2061,10,145.7,20,0
Mexico-Zacatecas,13/08/2016,2061,8,145.7,20,0
Mexico-Zacatecas,20/08/2016,2061,3,145.7,20,0
Mexico-Zacatecas,27/08/2016,2061,7,145.7,20,0
Mexico-Zacatecas,03/09/2016,2061,11,77.8,19.3,0
Mexico-Zacatecas,10/09/2016,2061,12,77.8,19.3,0
Mexico-Zacatecas,17/09/2016,2061,5,77.8,19.3,0
Mexico-Zacatecas,24/09/2016,2061,5,77.8,19.3,0
Mexico-Zacatecas,01/10/2016,2061,5,9.2,17.9,0
Mexico-Zacatecas,08/10/2016,2061,0,9.2,17.9,0
Mexico-Zacatecas,15/10/2016,2061,5,9.2,17.9,0
Mexico-Zacatecas,22/10/2016,2061,6,9.2,17.9,1
Mexico-Zacatecas,29/10/2016,2061,5,9.2,17.9,0
Mexico-Zacatecas,05/11/2016,2061,5,25.1,15,0
Mexico-Zacatecas,12/11/2016,2061,10,25.1,15,0
Mexico-Zacatecas,19/11/2016,2061,8,25.1,15,0
Mexico-Zacatecas,26/11/2016,2061,7,25.1,15,0
Mexico-Zacatecas,03/12/2016,2061,0,10.4,14.3,0
Mexico-Zacatecas,10/12/2016,2061,0,10.4,14.3,0
Mexico-Zacatecas,17/12/2016,2061,0,10.4,14.3,0
Mexico-Zacatecas,24/12/2016,2061,0,10.4,14.3,0
