originalFile,r0
CatemacoOxitec_HET 245572.xml,0.666666667
CatemacoOxitec_HET 245572.xml,1.2
CatemacoOxitec_HET 249831.xml,0
CatemacoOxitec_HET 249831.xml,1.2
CatemacoOxitec_HET 249831.xml,2
CatemacoOxitec_HET 249831.xml,0.75
CatemacoOxitec_HET 249831.xml,1.5
CatemacoOxitec_HET 249831.xml,1.444444444
CatemacoOxitec_HET 249831.xml,0.333333333
CatemacoOxitec_HET 249831.xml,1.428571429
CatemacoOxitec_HET 249831.xml,0.333333333
CatemacoOxitec_HET 249831.xml,1
CatemacoOxitec_HET 255733.xml,1.125
CatemacoOxitec_HET 255733.xml,0.666666667
CatemacoOxitec_HET 255733.xml,1
CatemacoOxitec_HET 255733.xml,0.333333333
CatemacoOxitec_HET 255733.xml,0.75
CatemacoOxitec_HET 255733.xml,1.6
CatemacoOxitec_HET 255733.xml,0
CatemacoOxitec_HET 255733.xml,1
CatemacoOxitec_HET 255733.xml,1.25
CatemacoOxitec_HET 255733.xml,0.666666667
CatemacoOxitec_HET 258084.xml,0
CatemacoOxitec_HET 258084.xml,0.333333333
CatemacoOxitec_HET 258084.xml,0.8
CatemacoOxitec_HET 258084.xml,0
CatemacoOxitec_HET 258084.xml,0
CatemacoOxitec_HET 258084.xml,0.8
CatemacoOxitec_HET 258084.xml,1.142857143
CatemacoOxitec_HET 258084.xml,1.6
CatemacoOxitec_HET 258084.xml,1.25
CatemacoOxitec_HET 258084.xml,0
CatemacoOxitec_HET 260273.xml,1
CatemacoOxitec_HET 260273.xml,1.25
CatemacoOxitec_HET 260273.xml,0
CatemacoOxitec_HET 260273.xml,0
CatemacoOxitec_HET 260273.xml,0.75
CatemacoOxitec_HET 260273.xml,1
CatemacoOxitec_HET 260273.xml,0
CatemacoOxitec_HET 260273.xml,1
CatemacoOxitec_HET 260273.xml,2.333333333
CatemacoOxitec_HET 260273.xml,0.5
CatemacoOxitec_HET 26749.xml,1.6
CatemacoOxitec_HET 26749.xml,1.2
CatemacoOxitec_HET 26749.xml,1.333333333
CatemacoOxitec_HET 26749.xml,0
CatemacoOxitec_HET 26749.xml,1.25
CatemacoOxitec_HET 26749.xml,0.75
CatemacoOxitec_HET 26749.xml,1.333333333
CatemacoOxitec_HET 26749.xml,1.166666667
CatemacoOxitec_HET 26749.xml,0.5
CatemacoOxitec_HET 26749.xml,0.333333333
CatemacoOxitec_HET 285177.xml,0.333333333
CatemacoOxitec_HET 285177.xml,1.4
CatemacoOxitec_HET 285177.xml,0.333333333
CatemacoOxitec_HET 285177.xml,0.333333333
CatemacoOxitec_HET 285177.xml,1.2
CatemacoOxitec_HET 285177.xml,0.75
CatemacoOxitec_HET 285177.xml,1.25
CatemacoOxitec_HET 285177.xml,1.571428571
CatemacoOxitec_HET 285177.xml,0.333333333
CatemacoOxitec_HET 285177.xml,0.8
CatemacoOxitec_HET 285793.xml,0
CatemacoOxitec_HET 285793.xml,1
CatemacoOxitec_HET 285793.xml,1.428571429
CatemacoOxitec_HET 285793.xml,0
CatemacoOxitec_HET 285793.xml,0.75
CatemacoOxitec_HET 285793.xml,0.75
CatemacoOxitec_HET 285793.xml,1.333333333
CatemacoOxitec_HET 285793.xml,0
CatemacoOxitec_HET 285793.xml,1.5
CatemacoOxitec_HET 285793.xml,0.8
CatemacoOxitec_HET 28833.xml,0.5
CatemacoOxitec_HET 28833.xml,0
CatemacoOxitec_HET 28833.xml,1.6
CatemacoOxitec_HET 28833.xml,0
CatemacoOxitec_HET 28833.xml,1
CatemacoOxitec_HET 28833.xml,0
CatemacoOxitec_HET 28833.xml,1.2
CatemacoOxitec_HET 28833.xml,1.2
CatemacoOxitec_HET 28833.xml,2
CatemacoOxitec_HET 28833.xml,0.333333333
CatemacoOxitec_HET 294801.xml,0.75
CatemacoOxitec_HET 294801.xml,0.75
CatemacoOxitec_HET 294801.xml,0
CatemacoOxitec_HET 294801.xml,1.555555556
CatemacoOxitec_HET 294801.xml,0.333333333
CatemacoOxitec_HET 294801.xml,1
CatemacoOxitec_HET 294801.xml,0
CatemacoOxitec_HET 294801.xml,1.5
CatemacoOxitec_HET 294801.xml,0.8
CatemacoOxitec_HET 294801.xml,0
CatemacoOxitec_HET 297515.xml,1.333333333
CatemacoOxitec_HET 297515.xml,0.333333333
CatemacoOxitec_HET 297515.xml,1.285714286
CatemacoOxitec_HET 297515.xml,1.125
CatemacoOxitec_HET 297515.xml,1.166666667
CatemacoOxitec_HET 297515.xml,1
CatemacoOxitec_HET 297515.xml,1
CatemacoOxitec_HET 297515.xml,1.142857143
CatemacoOxitec_HET 297515.xml,0.5
CatemacoOxitec_HET 297515.xml,1.4
CatemacoOxitec_HET 319249.xml,0.333333333
CatemacoOxitec_HET 319249.xml,0.333333333
CatemacoOxitec_HET 319249.xml,0
CatemacoOxitec_HET 319249.xml,1.5
CatemacoOxitec_HET 319249.xml,0.333333333
CatemacoOxitec_HET 319249.xml,1.2
CatemacoOxitec_HET 319249.xml,0.333333333
CatemacoOxitec_HET 319249.xml,0
CatemacoOxitec_HET 319249.xml,0
CatemacoOxitec_HET 319249.xml,1
CatemacoOxitec_HET 44330.xml,1.333333333
CatemacoOxitec_HET 44330.xml,0.75
CatemacoOxitec_HET 44330.xml,2
CatemacoOxitec_HET 44330.xml,1.4
CatemacoOxitec_HET 44330.xml,0
CatemacoOxitec_HET 44330.xml,1.571428571
CatemacoOxitec_HET 44330.xml,0.75
CatemacoOxitec_HET 44330.xml,1
CatemacoOxitec_HET 44330.xml,0.75
CatemacoOxitec_HET 44330.xml,1
CatemacoOxitec_HET 47856.xml,0
CatemacoOxitec_HET 47856.xml,0.833333333
CatemacoOxitec_HET 47856.xml,0
CatemacoOxitec_HET 47856.xml,0
CatemacoOxitec_HET 47856.xml,1.375
CatemacoOxitec_HET 47856.xml,1.2
CatemacoOxitec_HET 47856.xml,0.666666667
CatemacoOxitec_HET 47856.xml,0.5
CatemacoOxitec_HET 47856.xml,0
CatemacoOxitec_HET 47856.xml,0
CatemacoOxitec_HET 60895.xml,0.333333333
CatemacoOxitec_HET 60895.xml,1
CatemacoOxitec_HET 60895.xml,1.333333333
CatemacoOxitec_HET 60895.xml,1.444444444
CatemacoOxitec_HET 60895.xml,2
CatemacoOxitec_HET 60895.xml,1
CatemacoOxitec_HET 60895.xml,0.333333333
CatemacoOxitec_HET 60895.xml,1.25
CatemacoOxitec_HET 60895.xml,0.5
CatemacoOxitec_HET 60895.xml,1
CatemacoOxitec_HET 79914.xml,1.25
CatemacoOxitec_HET 79914.xml,1.25
CatemacoOxitec_HET 79914.xml,1
CatemacoOxitec_HET 79914.xml,1.285714286
CatemacoOxitec_HET 79914.xml,1.285714286
CatemacoOxitec_HET 79914.xml,1.166666667
CatemacoOxitec_HET 79914.xml,1.6
CatemacoOxitec_HET 79914.xml,1.714285714
CatemacoOxitec_HET 79914.xml,0
CatemacoOxitec_HET 79914.xml,0.5
CatemacoOxitec_HET 99380.xml,0.333333333
CatemacoOxitec_HET 99380.xml,1
CatemacoOxitec_HET 99380.xml,1
CatemacoOxitec_HET 99380.xml,0.333333333
CatemacoOxitec_HET 99380.xml,1
CatemacoOxitec_HET 99380.xml,0.666666667
CatemacoOxitec_HET 99380.xml,1.833333333
CatemacoOxitec_HET 99380.xml,0
CatemacoOxitec_HET 99380.xml,1.6
CatemacoOxitec_HET 99380.xml,0.75
Avg,0.813033069
