originalFile,r0
CatemacoOxitec_HOM 260783.xml,1.2
CatemacoOxitec_HOM 260783.xml,1.166666667
CatemacoOxitec_HOM 260783.xml,0.75
CatemacoOxitec_HOM 260783.xml,1.375
CatemacoOxitec_HOM 260783.xml,0
CatemacoOxitec_HOM 260783.xml,1.333333333
CatemacoOxitec_HOM 260783.xml,1
CatemacoOxitec_HOM 260783.xml,1.363636364
CatemacoOxitec_HOM 260783.xml,0
CatemacoOxitec_HOM 265348.xml,1.2
CatemacoOxitec_HOM 265348.xml,1.333333333
CatemacoOxitec_HOM 265348.xml,0
CatemacoOxitec_HOM 265348.xml,0.666666667
CatemacoOxitec_HOM 265348.xml,1.4
CatemacoOxitec_HOM 265348.xml,1.5
CatemacoOxitec_HOM 265348.xml,1
CatemacoOxitec_HOM 265348.xml,1.625
CatemacoOxitec_HOM 265348.xml,1.4
CatemacoOxitec_HOM 265348.xml,1.461538462
CatemacoOxitec_HOM 279303.xml,1.2
CatemacoOxitec_HOM 279303.xml,1.4
CatemacoOxitec_HOM 279303.xml,1
CatemacoOxitec_HOM 279303.xml,1.285714286
CatemacoOxitec_HOM 279303.xml,0.333333333
CatemacoOxitec_HOM 279303.xml,0
CatemacoOxitec_HOM 279303.xml,1.5
CatemacoOxitec_HOM 279303.xml,1.25
CatemacoOxitec_HOM 279303.xml,1.2
CatemacoOxitec_HOM 279303.xml,1
CatemacoOxitec_HOM 28236.xml,1.714285714
CatemacoOxitec_HOM 28236.xml,1.2
CatemacoOxitec_HOM 28236.xml,1.333333333
CatemacoOxitec_HOM 28236.xml,0.666666667
CatemacoOxitec_HOM 28236.xml,1.5
CatemacoOxitec_HOM 28236.xml,1.5
CatemacoOxitec_HOM 28236.xml,1.25
CatemacoOxitec_HOM 28236.xml,1.857142857
CatemacoOxitec_HOM 28236.xml,1.25
CatemacoOxitec_HOM 28236.xml,0.5
CatemacoOxitec_HOM 287618.xml,1.333333333
CatemacoOxitec_HOM 287618.xml,0
CatemacoOxitec_HOM 287618.xml,1
CatemacoOxitec_HOM 287618.xml,1.666666667
CatemacoOxitec_HOM 287618.xml,1.571428571
CatemacoOxitec_HOM 287618.xml,1.2
CatemacoOxitec_HOM 287618.xml,0.666666667
CatemacoOxitec_HOM 287618.xml,1
CatemacoOxitec_HOM 287618.xml,1
CatemacoOxitec_HOM 287618.xml,1.666666667
CatemacoOxitec_HOM 31108.xml,0.333333333
CatemacoOxitec_HOM 31108.xml,1.666666667
CatemacoOxitec_HOM 31108.xml,1.5
CatemacoOxitec_HOM 31108.xml,1.9
CatemacoOxitec_HOM 31108.xml,1.75
CatemacoOxitec_HOM 31108.xml,1.571428571
CatemacoOxitec_HOM 31108.xml,2
CatemacoOxitec_HOM 31108.xml,1.75
CatemacoOxitec_HOM 31108.xml,2.142857143
CatemacoOxitec_HOM 31108.xml,0
CatemacoOxitec_HOM 326453.xml,1.5
CatemacoOxitec_HOM 326453.xml,1.545454545
CatemacoOxitec_HOM 326453.xml,1.727272727
CatemacoOxitec_HOM 326453.xml,1.5
CatemacoOxitec_HOM 326453.xml,1.75
CatemacoOxitec_HOM 326453.xml,0.666666667
CatemacoOxitec_HOM 326453.xml,0.8
CatemacoOxitec_HOM 326453.xml,0.666666667
CatemacoOxitec_HOM 326453.xml,1.333333333
CatemacoOxitec_HOM 326453.xml,1.333333333
CatemacoOxitec_HOM 333972.xml,2
CatemacoOxitec_HOM 333972.xml,1.5
CatemacoOxitec_HOM 333972.xml,1
CatemacoOxitec_HOM 333972.xml,1.555555556
CatemacoOxitec_HOM 333972.xml,1.75
CatemacoOxitec_HOM 333972.xml,2
CatemacoOxitec_HOM 333972.xml,0
CatemacoOxitec_HOM 333972.xml,1.333333333
