originalFile,r0
CatemacoFogging_HET 294653.xml,0.75
CatemacoFogging_HET 294653.xml,0
CatemacoFogging_HET 294653.xml,0.333333333
CatemacoFogging_HET 294653.xml,0
CatemacoFogging_HET 294653.xml,0
CatemacoFogging_HET 304980.xml,0
CatemacoFogging_HET 304980.xml,0
CatemacoFogging_HET 304980.xml,1.2
CatemacoFogging_HET 304980.xml,0.666666667
CatemacoFogging_HET 304980.xml,0.75
CatemacoFogging_HET 304980.xml,0.666666667
CatemacoFogging_HET 304980.xml,0.333333333
CatemacoFogging_HET 304980.xml,0
CatemacoFogging_HET 304980.xml,0.333333333
CatemacoFogging_HET 304980.xml,0
CatemacoFogging_HET 309737.xml,0.333333333
CatemacoFogging_HET 309737.xml,0.5
CatemacoFogging_HET 309737.xml,1.333333333
CatemacoFogging_HET 309737.xml,0
CatemacoFogging_HET 309737.xml,0
CatemacoFogging_HET 309737.xml,0.75
CatemacoFogging_HET 309737.xml,0
CatemacoFogging_HET 309737.xml,1
CatemacoFogging_HET 309737.xml,0.666666667
CatemacoFogging_HET 309737.xml,0.333333333
CatemacoFogging_HET 318261.xml,0.666666667
CatemacoFogging_HET 318261.xml,0
CatemacoFogging_HET 318261.xml,0
CatemacoFogging_HET 318261.xml,1.333333333
CatemacoFogging_HET 318261.xml,1
CatemacoFogging_HET 318261.xml,1
CatemacoFogging_HET 318261.xml,0.333333333
CatemacoFogging_HET 318261.xml,0.333333333
CatemacoFogging_HET 318261.xml,0.666666667
CatemacoFogging_HET 318261.xml,0.666666667
CatemacoFogging_HET 332076.xml,0.333333333
CatemacoFogging_HET 332076.xml,0
CatemacoFogging_HET 332076.xml,0.333333333
CatemacoFogging_HET 332076.xml,0.666666667
CatemacoFogging_HET 332076.xml,0
CatemacoFogging_HET 332076.xml,0.333333333
CatemacoFogging_HET 332076.xml,0
CatemacoFogging_HET 332076.xml,0.333333333
CatemacoFogging_HET 332076.xml,0.833333333
CatemacoFogging_HET 332076.xml,0.333333333
CatemacoFogging_HET 34258.xml,0.5
CatemacoFogging_HET 34258.xml,0.5
CatemacoFogging_HET 34258.xml,0.333333333
CatemacoFogging_HET 34258.xml,0.333333333
CatemacoFogging_HET 34258.xml,0.5
CatemacoFogging_HET 34258.xml,0.5
CatemacoFogging_HET 34258.xml,0.333333333
CatemacoFogging_HET 34258.xml,0.333333333
CatemacoFogging_HET 34258.xml,0.666666667
CatemacoFogging_HET 34258.xml,0
CatemacoFogging_HET 345088.xml,1.333333333
CatemacoFogging_HET 345088.xml,0
CatemacoFogging_HET 345088.xml,0.333333333
CatemacoFogging_HET 345088.xml,0.333333333
CatemacoFogging_HET 345088.xml,0
CatemacoFogging_HET 345088.xml,0
CatemacoFogging_HET 345088.xml,1.333333333
CatemacoFogging_HET 345088.xml,0
CatemacoFogging_HET 345088.xml,0
CatemacoFogging_HET 345088.xml,0
CatemacoFogging_HET 355082.xml,0
CatemacoFogging_HET 355082.xml,0.666666667
CatemacoFogging_HET 355082.xml,0
CatemacoFogging_HET 355082.xml,0
CatemacoFogging_HET 355082.xml,0
CatemacoFogging_HET 355082.xml,0.333333333
CatemacoFogging_HET 355082.xml,0.333333333
CatemacoFogging_HET 355082.xml,0.333333333
CatemacoFogging_HET 355082.xml,0.666666667
CatemacoFogging_HET 355082.xml,0
CatemacoFogging_HET 367508.xml,0
CatemacoFogging_HET 367508.xml,0
CatemacoFogging_HET 367508.xml,0
CatemacoFogging_HET 367508.xml,0.333333333
CatemacoFogging_HET 367508.xml,0.666666667
CatemacoFogging_HET 367508.xml,0
CatemacoFogging_HET 367508.xml,0
CatemacoFogging_HET 367508.xml,0.333333333
CatemacoFogging_HET 367508.xml,0
CatemacoFogging_HET 367508.xml,0.333333333
CatemacoFogging_HET 380436.xml,0
CatemacoFogging_HET 380436.xml,0.75
CatemacoFogging_HET 380436.xml,0.75
CatemacoFogging_HET 380436.xml,0.8
CatemacoFogging_HET 380436.xml,0
CatemacoFogging_HET 380436.xml,0
CatemacoFogging_HET 380436.xml,0
CatemacoFogging_HET 380436.xml,0.333333333
CatemacoFogging_HET 380436.xml,0
CatemacoFogging_HET 380436.xml,0.666666667
CatemacoFogging_HET 394068.xml,0
CatemacoFogging_HET 394068.xml,0.666666667
CatemacoFogging_HET 394068.xml,0
CatemacoFogging_HET 394068.xml,0
CatemacoFogging_HET 394068.xml,1
CatemacoFogging_HET 394068.xml,0.333333333
CatemacoFogging_HET 394068.xml,0
CatemacoFogging_HET 394068.xml,0.75
CatemacoFogging_HET 394068.xml,1
CatemacoFogging_HET 394068.xml,0.333333333
CatemacoFogging_HET 423843.xml,0.333333333
CatemacoFogging_HET 423843.xml,0
CatemacoFogging_HET 423843.xml,0.666666667
CatemacoFogging_HET 423843.xml,0.666666667
CatemacoFogging_HET 423843.xml,0
CatemacoFogging_HET 423843.xml,0
CatemacoFogging_HET 423843.xml,0.333333333
CatemacoFogging_HET 423843.xml,1
CatemacoFogging_HET 423843.xml,1
CatemacoFogging_HET 423843.xml,0
CatemacoFogging_HET 424981.xml,0
CatemacoFogging_HET 424981.xml,0
CatemacoFogging_HET 424981.xml,0.666666667
CatemacoFogging_HET 424981.xml,1
CatemacoFogging_HET 424981.xml,1
CatemacoFogging_HET 424981.xml,0.5
CatemacoFogging_HET 424981.xml,0
CatemacoFogging_HET 424981.xml,0
CatemacoFogging_HET 424981.xml,0.333333333
CatemacoFogging_HET 424981.xml,1.5
CatemacoFogging_HET 453964.xml,0
CatemacoFogging_HET 453964.xml,1
CatemacoFogging_HET 453964.xml,1
CatemacoFogging_HET 453964.xml,0
CatemacoFogging_HET 453964.xml,0.333333333
CatemacoFogging_HET 453964.xml,0.75
CatemacoFogging_HET 453964.xml,0
CatemacoFogging_HET 453964.xml,0.6
CatemacoFogging_HET 453964.xml,0.333333333
CatemacoFogging_HET 453964.xml,0.666666667
CatemacoFogging_HET 48581.xml,0
CatemacoFogging_HET 48581.xml,0
CatemacoFogging_HET 48581.xml,1.2
CatemacoFogging_HET 48581.xml,0.666666667
CatemacoFogging_HET 48581.xml,0.333333333
CatemacoFogging_HET 48581.xml,0.666666667
CatemacoFogging_HET 48581.xml,0
CatemacoFogging_HET 48581.xml,0.333333333
CatemacoFogging_HET 48581.xml,0
CatemacoFogging_HET 48581.xml,0.666666667
CatemacoFogging_HET 58082.xml,0.333333333
CatemacoFogging_HET 58082.xml,0.333333333
CatemacoFogging_HET 58082.xml,0.333333333
CatemacoFogging_HET 58082.xml,0.333333333
CatemacoFogging_HET 58082.xml,0.75
CatemacoFogging_HET 58082.xml,0
CatemacoFogging_HET 58082.xml,0.333333333
CatemacoFogging_HET 58082.xml,0.333333333
CatemacoFogging_HET 58082.xml,0.666666667
CatemacoFogging_HET 58082.xml,0
Avg,0.371722222
