originalFile,r0
CatemacoBaseline_HOM 32026.xml,0.333333333
CatemacoBaseline_HOM 326656.xml,1.428571429
CatemacoBaseline_HOM 326656.xml,1.5
CatemacoBaseline_HOM 326656.xml,1.8
CatemacoBaseline_HOM 326656.xml,0.5
CatemacoBaseline_HOM 326656.xml,0
CatemacoBaseline_HOM 326656.xml,0
CatemacoBaseline_HOM 326656.xml,1.5
CatemacoBaseline_HOM 326656.xml,1.466666667
CatemacoBaseline_HOM 326656.xml,2.125
CatemacoBaseline_HOM 326656.xml,2.428571429
CatemacoBaseline_HOM 330674.xml,1
CatemacoBaseline_HOM 330674.xml,1.333333333
CatemacoBaseline_HOM 330674.xml,0.333333333
CatemacoBaseline_HOM 330674.xml,1.428571429
CatemacoBaseline_HOM 330674.xml,0.666666667
CatemacoBaseline_HOM 330674.xml,1.222222222
CatemacoBaseline_HOM 330674.xml,1
CatemacoBaseline_HOM 330674.xml,1.666666667
CatemacoBaseline_HOM 330674.xml,1.8
CatemacoBaseline_HOM 330674.xml,1.222222222
CatemacoBaseline_HOM 358284.xml,0.333333333
CatemacoBaseline_HOM 358284.xml,1.666666667
CatemacoBaseline_HOM 358284.xml,1.333333333
CatemacoBaseline_HOM 358284.xml,1
CatemacoBaseline_HOM 358284.xml,0.6
CatemacoBaseline_HOM 358284.xml,1
CatemacoBaseline_HOM 358284.xml,1.428571429
CatemacoBaseline_HOM 358284.xml,1.8
CatemacoBaseline_HOM 358284.xml,1
CatemacoBaseline_HOM 358284.xml,1.166666667
CatemacoBaseline_HOM 378593.xml,1.888888889
CatemacoBaseline_HOM 378593.xml,1.5
CatemacoBaseline_HOM 378593.xml,1.571428571
CatemacoBaseline_HOM 378593.xml,0.666666667
CatemacoBaseline_HOM 378593.xml,1.75
CatemacoBaseline_HOM 378593.xml,2.5
CatemacoBaseline_HOM 378593.xml,0
CatemacoBaseline_HOM 378593.xml,1.636363636
CatemacoBaseline_HOM 378593.xml,1.888888889
CatemacoBaseline_HOM 378593.xml,0
CatemacoBaseline_HOM 383242.xml,1.8
CatemacoBaseline_HOM 383242.xml,1
CatemacoBaseline_HOM 383242.xml,1.444444444
CatemacoBaseline_HOM 383242.xml,1.8
CatemacoBaseline_HOM 383242.xml,1
CatemacoBaseline_HOM 383242.xml,1.833333333
CatemacoBaseline_HOM 383242.xml,0.333333333
CatemacoBaseline_HOM 383242.xml,2.083333333
CatemacoBaseline_HOM 383242.xml,0.333333333
CatemacoBaseline_HOM 383242.xml,2
CatemacoBaseline_HOM 384834.xml,1.142857143
CatemacoBaseline_HOM 384834.xml,0
CatemacoBaseline_HOM 384834.xml,1.5
CatemacoBaseline_HOM 384834.xml,1
CatemacoBaseline_HOM 384834.xml,0.333333333
CatemacoBaseline_HOM 384834.xml,1.7
CatemacoBaseline_HOM 384834.xml,1.5
CatemacoBaseline_HOM 384834.xml,0.666666667
CatemacoBaseline_HOM 384834.xml,1
CatemacoBaseline_HOM 384834.xml,0.857142857
CatemacoBaseline_HOM 389605.xml,1.2
CatemacoBaseline_HOM 389605.xml,1.666666667
CatemacoBaseline_HOM 389605.xml,1.3
CatemacoBaseline_HOM 389605.xml,1
CatemacoBaseline_HOM 389605.xml,1.5
CatemacoBaseline_HOM 389605.xml,1.375
CatemacoBaseline_HOM 389605.xml,1.25
CatemacoBaseline_HOM 389605.xml,1.333333333
CatemacoBaseline_HOM 389605.xml,1.714285714
CatemacoBaseline_HOM 389605.xml,1.571428571
CatemacoBaseline_HOM 396092.xml,1.666666667
CatemacoBaseline_HOM 396092.xml,1.428571429
CatemacoBaseline_HOM 396092.xml,1.818181818
CatemacoBaseline_HOM 396092.xml,2.083333333
CatemacoBaseline_HOM 396092.xml,1.727272727
CatemacoBaseline_HOM 396092.xml,2
CatemacoBaseline_HOM 396092.xml,1
CatemacoBaseline_HOM 396092.xml,1.666666667
CatemacoBaseline_HOM 396092.xml,1.818181818
CatemacoBaseline_HOM 396092.xml,1.818181818
CatemacoBaseline_HOM 43113.xml,1.909090909
CatemacoBaseline_HOM 43113.xml,1.571428571
CatemacoBaseline_HOM 43113.xml,1.333333333
CatemacoBaseline_HOM 43113.xml,1.428571429
CatemacoBaseline_HOM 43113.xml,1
CatemacoBaseline_HOM 43113.xml,1.555555556
CatemacoBaseline_HOM 43113.xml,1.5
CatemacoBaseline_HOM 43113.xml,1.3
CatemacoBaseline_HOM 43113.xml,1.333333333
CatemacoBaseline_HOM 43113.xml,0.333333333
CatemacoBaseline_HOM 438255.xml,0.666666667
CatemacoBaseline_HOM 438255.xml,1.333333333
CatemacoBaseline_HOM 438255.xml,1.8
CatemacoBaseline_HOM 438255.xml,0.5
CatemacoBaseline_HOM 438255.xml,0.666666667
CatemacoBaseline_HOM 438255.xml,0.833333333
CatemacoBaseline_HOM 438255.xml,1.714285714
CatemacoBaseline_HOM 438255.xml,1
CatemacoBaseline_HOM 438255.xml,0.333333333
CatemacoBaseline_HOM 438255.xml,1.545454545
CatemacoBaseline_HOM 468450.xml,1
CatemacoBaseline_HOM 468450.xml,1.545454545
CatemacoBaseline_HOM 468450.xml,1.285714286
CatemacoBaseline_HOM 468450.xml,1.7
CatemacoBaseline_HOM 468450.xml,1
CatemacoBaseline_HOM 468450.xml,1.25
CatemacoBaseline_HOM 468450.xml,0.333333333
CatemacoBaseline_HOM 468450.xml,1.75
CatemacoBaseline_HOM 468450.xml,0
CatemacoBaseline_HOM 468450.xml,2.2
CatemacoBaseline_HOM 490925.xml,0.333333333
CatemacoBaseline_HOM 490925.xml,1
CatemacoBaseline_HOM 490925.xml,1.555555556
CatemacoBaseline_HOM 490925.xml,2
CatemacoBaseline_HOM 490925.xml,1.75
CatemacoBaseline_HOM 490925.xml,0
CatemacoBaseline_HOM 490925.xml,1.5
CatemacoBaseline_HOM 490925.xml,1.818181818
CatemacoBaseline_HOM 490925.xml,1.846153846
CatemacoBaseline_HOM 490925.xml,1.4
CatemacoBaseline_HOM 55330.xml,1.666666667
CatemacoBaseline_HOM 55330.xml,1.125
CatemacoBaseline_HOM 55330.xml,1.6
CatemacoBaseline_HOM 55330.xml,0.666666667
CatemacoBaseline_HOM 55330.xml,1.555555556
CatemacoBaseline_HOM 55330.xml,1.666666667
CatemacoBaseline_HOM 55330.xml,1.714285714
CatemacoBaseline_HOM 55330.xml,1
CatemacoBaseline_HOM 55330.xml,2
CatemacoBaseline_HOM 55330.xml,1.428571429
CatemacoBaseline_HOM 65115.xml,1.25
CatemacoBaseline_HOM 65115.xml,1.714285714
CatemacoBaseline_HOM 65115.xml,1.428571429
CatemacoBaseline_HOM 65115.xml,1
CatemacoBaseline_HOM 65115.xml,1.9
CatemacoBaseline_HOM 65115.xml,0.833333333
CatemacoBaseline_HOM 65115.xml,2
CatemacoBaseline_HOM 65115.xml,0.666666667
CatemacoBaseline_HOM 65115.xml,1.5
CatemacoBaseline_HOM 65115.xml,1.833333333
CatemacoBaseline_HOM 80216.xml,1
CatemacoBaseline_HOM 80216.xml,0.333333333
CatemacoBaseline_HOM 80216.xml,0
CatemacoBaseline_HOM 80216.xml,1
CatemacoBaseline_HOM 80216.xml,1.666666667
CatemacoBaseline_HOM 80216.xml,1.714285714
CatemacoBaseline_HOM 80216.xml,0
CatemacoBaseline_HOM 80216.xml,1.8
CatemacoBaseline_HOM 80216.xml,1.2
CatemacoBaseline_HOM 80216.xml,1.636363636
CatemacoBaseline_HOM 80592.xml,1.714285714
CatemacoBaseline_HOM 80592.xml,1.714285714
CatemacoBaseline_HOM 80592.xml,1.5
CatemacoBaseline_HOM 80592.xml,1.875
CatemacoBaseline_HOM 80592.xml,2
CatemacoBaseline_HOM 80592.xml,2.25
CatemacoBaseline_HOM 80592.xml,2
CatemacoBaseline_HOM 80592.xml,0.333333333
CatemacoBaseline_HOM 80592.xml,1.6
CatemacoBaseline_HOM 80592.xml,0.333333333
CatemacoBaseline_HOM 93932.xml,0.666666667
CatemacoBaseline_HOM 93932.xml,1.818181818
CatemacoBaseline_HOM 93932.xml,1.8
CatemacoBaseline_HOM 93932.xml,1.75
CatemacoBaseline_HOM 93932.xml,0.333333333
CatemacoBaseline_HOM 93932.xml,0.333333333
CatemacoBaseline_HOM 93932.xml,0.75
CatemacoBaseline_HOM 93932.xml,1.25
CatemacoBaseline_HOM 93932.xml,1.6
CatemacoBaseline_HOM 93932.xml,1.666666667
Avg,1.265010485
