originalFile,r0
CatemacoBaseline_HET 347965.xml,0.666666667
CatemacoBaseline_HET 347965.xml,1
CatemacoBaseline_HET 358470.xml,1.4
CatemacoBaseline_HET 358470.xml,0.75
CatemacoBaseline_HET 358470.xml,0.666666667
CatemacoBaseline_HET 358470.xml,0.75
CatemacoBaseline_HET 358470.xml,0.333333333
CatemacoBaseline_HET 358470.xml,0
CatemacoBaseline_HET 358470.xml,1.2
CatemacoBaseline_HET 358470.xml,1.125
CatemacoBaseline_HET 358470.xml,0
CatemacoBaseline_HET 358470.xml,0
CatemacoBaseline_HET 373035.xml,1.428571429
CatemacoBaseline_HET 373035.xml,0.666666667
CatemacoBaseline_HET 373035.xml,1.5
CatemacoBaseline_HET 373035.xml,1.25
CatemacoBaseline_HET 373035.xml,0
CatemacoBaseline_HET 373035.xml,0.666666667
CatemacoBaseline_HET 373035.xml,0.333333333
CatemacoBaseline_HET 373035.xml,0.6
CatemacoBaseline_HET 373035.xml,1.333333333
CatemacoBaseline_HET 373035.xml,0.666666667
CatemacoBaseline_HET 376944.xml,1.142857143
CatemacoBaseline_HET 376944.xml,0
CatemacoBaseline_HET 376944.xml,1.8
CatemacoBaseline_HET 376944.xml,1.75
CatemacoBaseline_HET 376944.xml,1.375
CatemacoBaseline_HET 376944.xml,0
CatemacoBaseline_HET 376944.xml,0
CatemacoBaseline_HET 376944.xml,0.5
CatemacoBaseline_HET 376944.xml,1.166666667
CatemacoBaseline_HET 376944.xml,0.8
CatemacoBaseline_HET 414315.xml,1
CatemacoBaseline_HET 414315.xml,1
CatemacoBaseline_HET 414315.xml,0
CatemacoBaseline_HET 414315.xml,1.25
CatemacoBaseline_HET 414315.xml,0.333333333
CatemacoBaseline_HET 414315.xml,0
CatemacoBaseline_HET 414315.xml,1
CatemacoBaseline_HET 414315.xml,0.666666667
CatemacoBaseline_HET 414315.xml,1.4
CatemacoBaseline_HET 414315.xml,1
CatemacoBaseline_HET 41898.xml,1.2
CatemacoBaseline_HET 41898.xml,0.8
CatemacoBaseline_HET 41898.xml,0.6
CatemacoBaseline_HET 41898.xml,0.5
CatemacoBaseline_HET 41898.xml,0.666666667
CatemacoBaseline_HET 41898.xml,0
CatemacoBaseline_HET 41898.xml,0.333333333
CatemacoBaseline_HET 41898.xml,1.25
CatemacoBaseline_HET 41898.xml,1.111111111
CatemacoBaseline_HET 41898.xml,0.333333333
CatemacoBaseline_HET 433755.xml,1.25
CatemacoBaseline_HET 433755.xml,1.125
CatemacoBaseline_HET 433755.xml,0.5
